,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,MATURITY,DAY_CNT_DES,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
11/10/2009,0.757134,EF949562,JBZ09,137.55,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,1.045
11/11/2009,0.757134,EF949562,JBZ09,137.86,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,1.015
11/12/2009,0.757134,EF949562,JBZ09,138.49,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.944
11/13/2009,0.757134,EF949562,JBZ09,138.88,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.904
11/16/2009,0.757134,EF949562,JBZ09,138.86,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.904
11/17/2009,0.757134,EF949562,JBZ09,139.21,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.869
11/18/2009,0.757134,EF949562,JBZ09,139.3,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.859
11/19/2009,0.757134,EF949562,JBZ09,139.25,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.865
11/20/2009,0.757134,EF949562,JBZ09,139.25,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.865
11/24/2009,0.757134,EF949562,JBZ09,139.44,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.843
11/25/2009,0.757134,EF949562,JBZ09,139.35,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.856
11/26/2009,0.757134,EF949562,JBZ09,139.5,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.84
11/27/2009,0.757134,EF949562,JBZ09,139.82,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.807
11/30/2009,0.757134,EF949562,JBZ09,139.74,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.819
12/1/2009,0.757134,EF949562,JBZ09,140.47,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.74
12/2/2009,0.757134,EF949562,JBZ09,140.21,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.768
12/3/2009,0.757134,EF949562,JBZ09,140.06,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.784
12/4/2009,0.757134,EF949562,JBZ09,139.91,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.799
12/7/2009,0.757134,EF949562,JBZ09,139.91,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.799
12/8/2009,0.757134,EF949562,JBZ09,140.09,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.778
12/9/2009,0.757134,EF949562,JBZ09,140.36,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.753
12/10/2009,0.757134,EF949562,JBZ09,140.25,EF949562 Govt,JBZ09 Comdty,1.7,12/20/2016,NL/365,12/20/2006,2,12/20/2006,9-Dec,0.762
12/11/2009,0.757134,EG233962,JBH10,139.5,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.814
12/14/2009,0.757134,EG233962,JBH10,139.35,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.829
12/15/2009,0.757134,EG233962,JBH10,139.63,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.804
12/16/2009,0.757134,EG233962,JBH10,139.84,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.783
12/17/2009,0.757134,EG233962,JBH10,139.79,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.788
12/18/2009,0.757134,EG233962,JBH10,140.08,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.759
12/21/2009,0.757134,EG233962,JBH10,140.32,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.734
12/22/2009,0.757134,EG233962,JBH10,140.02,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.764
12/24/2009,0.757134,EG233962,JBH10,139.89,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.779
12/25/2009,0.757134,EG233962,JBH10,139.74,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.794
12/28/2009,0.757134,EG233962,JBH10,139.38,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.834
12/29/2009,0.757134,EG233962,JBH10,139.53,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.819
12/30/2009,0.757134,EG233962,JBH10,139.7,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.803
1/4/2010,0.757134,EG233962,JBH10,139.33,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.839
1/5/2010,0.757134,EG233962,JBH10,139.26,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.846
1/6/2010,0.757134,EG233962,JBH10,139.11,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.864
1/7/2010,0.757134,EG233962,JBH10,138.91,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.885
1/8/2010,0.757134,EG233962,JBH10,138.72,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.904
1/12/2010,0.757134,EG233962,JBH10,138.83,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.894
1/13/2010,0.757134,EG233962,JBH10,139.11,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.864
1/14/2010,0.757134,EG233962,JBH10,138.97,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.879
1/15/2010,0.757134,EG233962,JBH10,139.1,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.865
1/18/2010,0.757134,EG233962,JBH10,139.28,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.849
1/19/2010,0.757134,EG233962,JBH10,139.21,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.855
1/20/2010,0.757134,EG233962,JBH10,139.15,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.863
1/21/2010,0.757134,EG233962,JBH10,138.98,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.883
1/22/2010,0.757134,EG233962,JBH10,139.23,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.858
1/25/2010,0.757134,EG233962,JBH10,139.08,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.874
1/26/2010,0.757134,EG233962,JBH10,139.38,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.845
1/27/2010,0.757134,EG233962,JBH10,139.58,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.824
1/28/2010,0.757134,EG233962,JBH10,139.55,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.828
1/29/2010,0.757134,EG233962,JBH10,139.51,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.83
2/1/2010,0.757134,EG233962,JBH10,139.4,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.84
2/2/2010,0.757134,EG233962,JBH10,139.12,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.869
2/3/2010,0.757134,EG233962,JBH10,139.07,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.875
2/4/2010,0.757134,EG233962,JBH10,138.8,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.904
2/5/2010,0.757134,EG233962,JBH10,138.93,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.889
2/8/2010,0.757134,EG233962,JBH10,139.1,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.874
2/9/2010,0.757134,EG233962,JBH10,139.33,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.85
2/10/2010,0.757134,EG233962,JBH10,139.43,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.84
2/12/2010,0.757134,EG233962,JBH10,139.37,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.849
2/15/2010,0.757134,EG233962,JBH10,139.61,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.825
2/16/2010,0.757134,EG233962,JBH10,139.7,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.815
2/17/2010,0.757134,EG233962,JBH10,139.61,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.824
2/18/2010,0.757134,EG233962,JBH10,139.6,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.824
2/19/2010,0.757134,EG233962,JBH10,139.47,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.839
2/22/2010,0.757134,EG233962,JBH10,139.3,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.859
2/23/2010,0.757134,EG233962,JBH10,139.41,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.849
2/24/2010,0.757134,EG233962,JBH10,139.63,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.824
2/25/2010,0.757134,EG233962,JBH10,139.93,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.794
2/26/2010,0.757134,EG233962,JBH10,139.87,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.8
3/1/2010,0.757134,EG233962,JBH10,139.77,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.81
3/2/2010,0.757134,EG233962,JBH10,139.81,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.804
3/3/2010,0.757134,EG233962,JBH10,139.78,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.809
3/4/2010,0.757134,EG233962,JBH10,140.01,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.787
3/5/2010,0.757134,EG233962,JBH10,140.19,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.769
3/8/2010,0.757134,EG233962,JBH10,140.12,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.778
3/9/2010,0.757134,EG233962,JBH10,140.26,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.766
3/10/2010,0.757134,EG233962,JBH10,140.32,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.758
3/11/2010,0.757134,EG233962,JBH10,140.2,EG233962 Govt,JBH10 Comdty,1.7,3/20/2017,NL/365,3/20/2007,2,3/20/2007,10-Mar,0.779
3/12/2010,0.76843,EG613287,JBM10,138.85,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.844
3/15/2010,0.76843,EG613287,JBM10,138.92,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.834
3/16/2010,0.76843,EG613287,JBM10,138.96,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.83
3/17/2010,0.76843,EG613287,JBM10,138.84,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.848
3/18/2010,0.76843,EG613287,JBM10,138.55,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.879
3/19/2010,0.76843,EG613287,JBM10,138.63,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.87
3/23/2010,0.76843,EG613287,JBM10,138.82,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.849
3/24/2010,0.76843,EG613287,JBM10,138.91,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.839
3/25/2010,0.76843,EG613287,JBM10,138.56,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.874
3/26/2010,0.76843,EG613287,JBM10,138.33,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.899
3/29/2010,0.76843,EG613287,JBM10,138.14,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.918
3/30/2010,0.76843,EG613287,JBM10,138.24,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.909
3/31/2010,0.76843,EG613287,JBM10,138.22,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.911
4/1/2010,0.76843,EG613287,JBM10,138.69,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.862
4/2/2010,0.76843,EG613287,JBM10,138.7,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.859
4/5/2010,0.76843,EG613287,JBM10,138.45,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.885
4/6/2010,0.76843,EG613287,JBM10,138.23,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.909
4/7/2010,0.76843,EG613287,JBM10,138.09,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.924
4/8/2010,0.76843,EG613287,JBM10,138.32,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.903
4/9/2010,0.76843,EG613287,JBM10,138.4,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.899
4/12/2010,0.76843,EG613287,JBM10,138.23,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.918
4/13/2010,0.76843,EG613287,JBM10,138.6,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.879
4/14/2010,0.76843,EG613287,JBM10,138.73,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.864
4/15/2010,0.76843,EG613287,JBM10,138.71,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.868
4/16/2010,0.76843,EG613287,JBM10,138.93,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.844
4/19/2010,0.76843,EG613287,JBM10,139.29,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.809
4/20/2010,0.76843,EG613287,JBM10,139.25,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.814
4/21/2010,0.76843,EG613287,JBM10,139.13,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.824
4/22/2010,0.76843,EG613287,JBM10,139.34,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.804
4/23/2010,0.76843,EG613287,JBM10,139.36,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.804
4/26/2010,0.76843,EG613287,JBM10,139.18,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.824
4/27/2010,0.76843,EG613287,JBM10,139.4,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.803
4/28/2010,0.76843,EG613287,JBM10,139.75,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.771
4/30/2010,0.76843,EG613287,JBM10,139.68,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.773
5/6/2010,0.76843,EG613287,JBM10,139.86,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.758
5/7/2010,0.76843,EG613287,JBM10,139.91,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.754
5/10/2010,0.76843,EG613287,JBM10,139.66,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.779
5/11/2010,0.76843,EG613287,JBM10,139.74,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.773
5/12/2010,0.76843,EG613287,JBM10,139.85,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.764
5/13/2010,0.76843,EG613287,JBM10,139.69,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.779
5/14/2010,0.76843,EG613287,JBM10,139.85,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.764
5/17/2010,0.76843,EG613287,JBM10,140.02,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.745
5/18/2010,0.76843,EG613287,JBM10,139.85,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.764
5/19/2010,0.76843,EG613287,JBM10,140.04,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.744
5/20/2010,0.76843,EG613287,JBM10,140.25,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.719
5/21/2010,0.76843,EG613287,JBM10,140.4,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.704
5/24/2010,0.76843,EG613287,JBM10,140.25,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.724
5/25/2010,0.76843,EG613287,JBM10,140.6,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.686
5/26/2010,0.76843,EG613287,JBM10,140.82,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.667
5/27/2010,0.76843,EG613287,JBM10,140.46,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.704
5/28/2010,0.76843,EG613287,JBM10,140.45,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.704
5/31/2010,0.76843,EG613287,JBM10,140.41,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.709
6/1/2010,0.76843,EG613287,JBM10,140.43,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.703
6/2/2010,0.76843,EG613287,JBM10,140.54,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.694
6/3/2010,0.76843,EG613287,JBM10,140.44,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.704
6/4/2010,0.76843,EG613287,JBM10,140.65,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.684
6/7/2010,0.76843,EG613287,JBM10,141,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.649
6/8/2010,0.76843,EG613287,JBM10,140.92,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.655
6/9/2010,0.76843,EG613287,JBM10,141.1,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.639
6/10/2010,0.76843,EG613287,JBM10,141.09,EG613287 Govt,JBM10 Comdty,1.9,6/20/2017,NL/365,6/20/2007,2,7/20/2007,10-Jun,0.646
6/11/2010,0.757134,EG802839,JBU10,140.34,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.729
6/14/2010,0.757134,EG802839,JBU10,140.36,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.729
6/15/2010,0.757134,EG802839,JBU10,140.42,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.724
6/16/2010,0.757134,EG802839,JBU10,140.28,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.739
6/17/2010,0.757134,EG802839,JBU10,140.41,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.725
6/18/2010,0.757134,EG802839,JBU10,140.61,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.705
6/21/2010,0.757134,EG802839,JBU10,140.48,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.718
6/22/2010,0.757134,EG802839,JBU10,140.82,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.686
6/23/2010,0.757134,EG802839,JBU10,140.92,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.674
6/24/2010,0.757134,EG802839,JBU10,141.06,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.659
6/25/2010,0.757134,EG802839,JBU10,141.06,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.659
6/28/2010,0.757134,EG802839,JBU10,141.09,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.659
6/29/2010,0.757134,EG802839,JBU10,141.47,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.619
6/30/2010,0.757134,EG802839,JBU10,141.66,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.599
7/1/2010,0.757134,EG802839,JBU10,141.88,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.579
7/2/2010,0.757134,EG802839,JBU10,141.6,EG802839 Govt,JBU10 Comdty,1.7,9/20/2017,NL/365,9/20/2007,2,9/20/2007,10-Sep,0.609
