Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Day Count,CTD Interest Accrual Date,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
25-Aug-2006,0.751486,ED116378,JBU06,134.18,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,145.9
28-Aug-2006,0.751486,ED116378,JBU06,134.47,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,142.3
29-Aug-2006,0.751486,ED116378,JBU06,134.29,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,144.5
30-Aug-2006,0.751486,ED116378,JBU06,134.61,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,141
31-Aug-2006,0.751486,ED116378,JBU06,134.98,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,137
1-Sep-2006,0.751486,ED116378,JBU06,134.89,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,138.1
4-Sep-2006,0.751486,ED116378,JBU06,134.63,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,141
5-Sep-2006,0.751486,ED116378,JBU06,134.53,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,141.7
6-Sep-2006,0.751486,ED116378,JBU06,134.59,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,141.5
7-Sep-2006,0.751486,ED116378,JBU06,134.58,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,141.3
8-Sep-2006,0.751486,ED116378,JBU06,134.46,ED116378 Govt,JBU06 Comdty,1.6,20-Sep-2013,NL/365,20-Sep-2003,2,22-Sep-2003,6-Sep-2016,144.8
11-Sep-2006,0.74019,ED239303,JBZ06,134.55,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,141.9
12-Sep-2006,0.74019,ED239303,JBZ06,134.4,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,143.6
13-Sep-2006,0.74019,ED239303,JBZ06,134.6,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,141.5
14-Sep-2006,0.74019,ED239303,JBZ06,134.5,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,142.5
15-Sep-2006,0.74019,ED239303,JBZ06,134.58,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,141.6
19-Sep-2006,0.74019,ED239303,JBZ06,134.22,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,145.6
20-Sep-2006,0.74019,ED239303,JBZ06,134.6,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,141.6
21-Sep-2006,0.74019,ED239303,JBZ06,134.46,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,143.1
22-Sep-2006,0.74019,ED239303,JBZ06,135,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,137.4
25-Sep-2006,0.74019,ED239303,JBZ06,134.99,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,137.5
26-Sep-2006,0.74019,ED239303,JBZ06,135.31,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,134
27-Sep-2006,0.74019,ED239303,JBZ06,135,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,137.3
28-Sep-2006,0.74019,ED239303,JBZ06,135.01,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,137.5
29-Sep-2006,0.74019,ED239303,JBZ06,134.8,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,139.9
2-Oct-2006,0.74019,ED239303,JBZ06,134.22,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,146.5
3-Oct-2006,0.74019,ED239303,JBZ06,134.61,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,142.4
4-Oct-2006,0.74019,ED239303,JBZ06,134.56,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,143
5-Oct-2006,0.74019,ED239303,JBZ06,134.44,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,144.5
6-Oct-2006,0.74019,ED239303,JBZ06,134.66,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,142
10-Oct-2006,0.74019,ED239303,JBZ06,134.51,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,143.4
11-Oct-2006,0.74019,ED239303,JBZ06,134.2,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,147
12-Oct-2006,0.74019,ED239303,JBZ06,134.2,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,147.5
13-Oct-2006,0.74019,ED239303,JBZ06,133.9,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,151
16-Oct-2006,0.74019,ED239303,JBZ06,133.52,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,155.3
17-Oct-2006,0.74019,ED239303,JBZ06,133.64,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,154
18-Oct-2006,0.74019,ED239303,JBZ06,133.52,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,155.5
19-Oct-2006,0.74019,ED239303,JBZ06,133.49,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,155.9
20-Oct-2006,0.74019,ED239303,JBZ06,133.56,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,155.4
23-Oct-2006,0.74019,ED239303,JBZ06,133.27,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,158.5
24-Oct-2006,0.74019,ED239303,JBZ06,133.51,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,156
25-Oct-2006,0.74019,ED239303,JBZ06,133.7,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,153.9
26-Oct-2006,0.74019,ED239303,JBZ06,134.14,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,148.9
27-Oct-2006,0.74019,ED239303,JBZ06,134.15,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,148.9
30-Oct-2006,0.74019,ED239303,JBZ06,134.31,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,147.1
31-Oct-2006,0.74019,ED239303,JBZ06,134.48,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,145
1-Nov-2006,0.74019,ED239303,JBZ06,134.48,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,145
2-Nov-2006,0.74019,ED239303,JBZ06,134.53,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,144.5
6-Nov-2006,0.74019,ED239303,JBZ06,133.99,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,151
7-Nov-2006,0.74019,ED239303,JBZ06,134.02,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,150.9
8-Nov-2006,0.74019,ED239303,JBZ06,134.37,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,147
9-Nov-2006,0.74019,ED239303,JBZ06,134.59,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,144.5
10-Nov-2006,0.74019,ED239303,JBZ06,134.8,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,141.9
13-Nov-2006,0.74019,ED239303,JBZ06,135.08,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,138.9
14-Nov-2006,0.74019,ED239303,JBZ06,134.45,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,146
15-Nov-2006,0.74019,ED239303,JBZ06,134.61,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,144.6
16-Nov-2006,0.74019,ED239303,JBZ06,134.55,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,145.1
17-Nov-2006,0.74019,ED239303,JBZ06,134.46,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,146
20-Nov-2006,0.74019,ED239303,JBZ06,134.88,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,142.1
21-Nov-2006,0.74019,ED239303,JBZ06,134.91,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,141.4
22-Nov-2006,0.74019,ED239303,JBZ06,134.96,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,141
24-Nov-2006,0.74019,ED239303,JBZ06,134.98,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,140.5
27-Nov-2006,0.74019,ED239303,JBZ06,134.93,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,141.1
28-Nov-2006,0.74019,ED239303,JBZ06,135.12,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,139
29-Nov-2006,0.74019,ED239303,JBZ06,134.75,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,143.5
30-Nov-2006,0.74019,ED239303,JBZ06,135.09,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,139.5
4-Dec-2006,0.74019,ED239303,JBZ06,135.33,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,149
5-Dec-2006,0.74019,ED239303,JBZ06,135.37,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,137
6-Dec-2006,0.74019,ED239303,JBZ06,135.2,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,136.7
7-Dec-2006,0.74019,ED239303,JBZ06,134.8,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,138.5
8-Dec-2006,0.74019,ED239303,JBZ06,134.66,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,143.1
11-Dec-2006,0.74019,ED239303,JBZ06,134.93,ED239303 Govt,JBZ06 Comdty,1.4,20-Dec-2013,NL/365,20-Dec-2003,2,22-Dec-2003,6-Dec-2016,145.5
1-Dec-2006,0.738536,ED463343,JBZ06,135.47,ED463343 Govt,JBZ06 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,6-Dec-2016,141
12-Dec-2006,0.745838,ED463343,JBH07,134.62,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
13-Dec-2006,0.745838,ED463343,JBH07,134.88,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
14-Dec-2006,0.745838,ED463343,JBH07,134.79,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
15-Dec-2006,0.745838,ED463343,JBH07,134.32,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
18-Dec-2006,0.745838,ED463343,JBH07,134.08,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
19-Dec-2006,0.745838,ED463343,JBH07,134.49,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
20-Dec-2006,0.745838,ED463343,JBH07,134.76,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
21-Dec-2006,0.745838,ED463343,JBH07,134.75,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
22-Dec-2006,0.745838,ED463343,JBH07,134.89,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
25-Dec-2006,0.745838,ED463343,JBH07,134.9,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
26-Dec-2006,0.745838,ED463343,JBH07,135,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
27-Dec-2006,0.745838,ED463343,JBH07,134.32,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
28-Dec-2006,0.745838,ED463343,JBH07,134.17,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
29-Dec-2006,0.745838,ED463343,JBH07,134.05,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
17-Jan-2007,0.745838,ED463343,JBH07,134.4,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,151
18-Jan-2007,0.745838,ED463343,JBH07,134.1,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,150.5
19-Jan-2007,0.745838,ED463343,JBH07,134.58,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,152
22-Jan-2007,0.745838,ED463343,JBH07,134.71,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,153.5
23-Jan-2007,0.745838,ED463343,JBH07,134.71,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,151.5
24-Jan-2007,0.745838,ED463343,JBH07,134.72,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,152.4
25-Jan-2007,0.745838,ED463343,JBH07,134.7,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,152
26-Jan-2007,0.745838,ED463343,JBH07,134.63,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,150.9
29-Jan-2007,0.745838,ED463343,JBH07,134.35,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
30-Jan-2007,0.745838,ED463343,JBH07,134.41,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
31-Jan-2007,0.745838,ED463343,JBH07,134.51,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
1-Feb-2007,0.745838,ED463343,JBH07,134.44,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
2-Feb-2007,0.745838,ED463343,JBH07,134.17,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
5-Feb-2007,0.745838,ED463343,JBH07,134.25,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
6-Feb-2007,0.745838,ED463343,JBH07,134.07,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
7-Feb-2007,0.745838,ED463343,JBH07,134.06,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
8-Feb-2007,0.745838,ED463343,JBH07,134.19,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
9-Feb-2007,0.745838,ED463343,JBH07,134.57,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
13-Feb-2007,0.745838,ED463343,JBH07,134.05,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
14-Feb-2007,0.745838,ED463343,JBH07,134.1,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
16-Feb-2007,0.745838,ED463343,JBH07,134.3,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
19-Feb-2007,0.745838,ED463343,JBH07,134.25,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
20-Feb-2007,0.745838,ED463343,JBH07,134.34,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
21-Feb-2007,0.745838,ED463343,JBH07,134.47,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
22-Feb-2007,0.745838,ED463343,JBH07,134.75,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
23-Feb-2007,0.745838,ED463343,JBH07,134.59,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
26-Feb-2007,0.745838,ED463343,JBH07,134.7,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
27-Feb-2007,0.745838,ED463343,JBH07,134.94,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
28-Feb-2007,0.745838,ED463343,JBH07,135.02,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,150.4
1-Mar-2007,0.745838,ED463343,JBH07,134.82,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
2-Mar-2007,0.745838,ED463343,JBH07,134.82,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
5-Mar-2007,0.745838,ED463343,JBH07,135.24,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
6-Mar-2007,0.745838,ED463343,JBH07,135.13,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
7-Mar-2007,0.745838,ED463343,JBH07,135.24,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
8-Mar-2007,0.745838,ED463343,JBH07,135.28,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
9-Mar-2007,0.745838,ED463343,JBH07,135.45,ED463343 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,25-May-2004,7-Mar-2016,149
4-Jan-2007,0.745838,ED409838,JBH07,133.67,ED409838 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,20-Apr-2004,7-Mar-2016,149
5-Jan-2007,0.745838,ED409838,JBH07,133.74,ED409838 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,20-Apr-2004,7-Mar-2016,149
9-Jan-2007,0.745838,ED409838,JBH07,133.64,ED409838 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,20-Apr-2004,7-Mar-2016,149
10-Jan-2007,0.745838,ED409838,JBH07,133.53,ED409838 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,20-Apr-2004,7-Mar-2016,149
11-Jan-2007,0.745838,ED409838,JBH07,133.7,ED409838 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,20-Apr-2004,7-Mar-2016,149
12-Jan-2007,0.745838,ED409838,JBH07,133.6,ED409838 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,20-Apr-2004,7-Mar-2016,149
15-Jan-2007,0.745838,ED409838,JBH07,133.65,ED409838 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,20-Apr-2004,7-Mar-2016,149
16-Jan-2007,0.745838,ED409838,JBH07,133.76,ED409838 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,20-Apr-2004,7-Mar-2016,149
15-Feb-2007,0.745838,ED409838,JBH07,133.88,ED409838 Govt,JBH07 Comdty,1.5,20-Mar-2014,NL/365,20-Mar-2004,2,20-Apr-2004,7-Mar-2016,149
12-Mar-2007,0.76843,ED565037,JBM07,134.34,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,135.5
13-Mar-2007,0.76843,ED565037,JBM07,134.45,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,134
14-Mar-2007,0.76843,ED565037,JBM07,134.87,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,129.4
15-Mar-2007,0.76843,ED565037,JBM07,134.73,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,130.9
16-Mar-2007,0.76843,ED565037,JBM07,134.79,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,130.4
19-Mar-2007,0.76843,ED565037,JBM07,134.72,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,131.4
20-Mar-2007,0.76843,ED565037,JBM07,134.8,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,130.4
22-Mar-2007,0.76843,ED565037,JBM07,134.9,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,129.4
23-Mar-2007,0.76843,ED565037,JBM07,134.41,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,135
26-Mar-2007,0.76843,ED565037,JBM07,134.11,ED565037 Govt,JBM07 Comdty,1.9,20-Jun-2014,NL/365,20-Jun-2004,2,20-Aug-2004,7-Jun-2016,138.3
