,SFDR1T   Curncy,SF0001W  Index,SF0001M  Index,SF0002M  Index,SF0003M  Index,SF0006M  Index,SF0012M  Index,SFSW2    Curncy,SFSW3    Curncy,SFSW4    Curncy,SFSW5    Curncy,SFSW6    Curncy,SFSW7    Curncy,SFSW8    Curncy,SFSW9    Curncy,SFSW10   Curncy,SFSW12   Curncy,SFSW15   Curncy,SFSW20   Curncy,SFSW25   Curncy,SFSW30   Curncy
11/1/2010,0.05,0.10083,0.13167,0.15167,0.1675,0.24,0.51833,0.518,0.7505,0.983,1.1885,1.368,1.521,1.644,1.744,1.828,1.9575,2.0625,2.031,1.938,1.8545
11/2/2010,0.055,0.1025,0.13167,0.15167,0.1675,0.24,0.51833,0.5235,0.758,0.98,1.19,1.371,1.523,1.646,1.746,1.84,1.9595,2.0655,2.034,1.942,1.858
11/3/2010,0.05,0.10083,0.13,0.15167,0.1675,0.24,0.51833,0.51,0.74,0.96,1.17,1.3475,1.5,1.621,1.725,1.82,1.9525,2.043,2.0125,1.924,1.838
11/4/2010,0.05,0.1025,0.13,0.15167,0.1675,0.24,0.51833,0.485,0.705,0.922,1.127,1.31,1.465,1.59,1.6935,1.78,1.915,2.022,2.009,1.925,1.841
11/5/2010,0.05,0.10083,0.13,0.15167,0.1675,0.24,0.51667,0.483,0.694,0.909,1.114,1.303,1.4625,1.588,1.693,1.785,1.9225,2.029,2.022,1.94,1.864
11/8/2010,0.07,0.1,0.13,0.15167,0.1675,0.24,0.51667,0.4855,0.696,0.909,1.111,1.299,1.4565,1.583,1.687,1.775,1.9125,2.0175,2.013,1.937,1.86
11/9/2010,0.07,0.1,0.13,0.15,0.1675,0.23833,0.51667,0.492,0.708,0.926,1.131,1.317,1.474,1.601,1.707,1.796,1.9315,2.035,2.031,1.96,1.887
11/10/2010,0.07,0.10083,0.13,0.15,0.1675,0.23833,0.51667,0.504,0.734,0.962,1.176,1.367,1.527,1.656,1.761,1.851,1.9865,2.0905,2.087,2.019,1.95
11/11/2010,0.07,0.10083,0.13,0.15,0.1675,0.23833,0.51667,0.5065,0.725,0.948,1.158,1.347,1.507,1.637,1.742,1.829,1.9665,2.077,2.086,2.022,1.954
11/12/2010,0.07,0.10083,0.13,0.15,0.16583,0.235,0.515,0.5175,0.743,0.968,1.18,1.373,1.535,1.668,1.775,1.864,2.0025,2.112,2.137,2.083,2.024
11/15/2010,0.07,0.10167,0.13167,0.15,0.1675,0.23833,0.51667,0.524,0.744,0.969,1.184,1.375,1.535,1.666,1.774,1.864,2.0005,2.1115,2.134,2.084,2.029
11/16/2010,0.07,0.10667,0.13667,0.15333,0.16667,0.24,0.51583,0.517,0.7515,0.982,1.197,1.387,1.543,1.672,1.778,1.87,2.0055,2.11,2.128,2.087,2.036
11/17/2010,0.07,0.10833,0.13833,0.15333,0.16667,0.24,0.51583,0.5005,0.729,0.9555,1.1695,1.3605,1.5205,1.6495,1.7545,1.85,1.9865,2.091,2.102,2.059,2.011
11/18/2010,0.07,0.11167,0.13833,0.15333,0.16833,0.24,0.5175,0.53,0.762,0.999,1.222,1.419,1.584,1.718,1.828,1.921,2.0555,2.161,2.172,2.128,2.081
11/19/2010,0.07,0.11167,0.13833,0.155,0.17,0.24,0.51917,0.518,0.743,0.975,1.196,1.396,1.564,1.699,1.809,1.901,2.0355,2.141,2.152,2.109,2.061
11/22/2010,0.07,0.11,0.13667,0.155,0.17,0.24167,0.52,0.514,0.734,0.967,1.186,1.384,1.549,1.682,1.792,1.884,2.0185,2.124,2.139,2.091,2.044
11/23/2010,0.07,0.11,0.13667,0.155,0.17,0.24167,0.51917,0.51,0.717,0.9473,1.185,1.3425,1.51,1.68,1.7723,1.845,1.98,2.08,2.0475,2.063,2.016
11/24/2010,0.07,0.11,0.13833,0.15667,0.17167,0.24333,0.52167,0.504,0.734,0.981,1.219,1.424,1.601,1.747,1.867,1.964,2.1035,2.212,2.227,2.179,2.132
11/25/2010,0.07,0.11,0.13833,0.15667,0.17167,0.24333,0.52167,0.516,0.757,1.0155,1.257,1.469,1.649,1.797,1.916,2.015,2.1545,2.263,2.277,2.228,2.182
11/26/2010,0.05,0.11,0.13833,0.15667,0.17,0.24167,0.52167,0.499,0.7355,0.9975,1.245,1.46,1.64,1.785,1.905,2.005,2.1485,2.268,2.282,2.234,2.187
11/29/2010,0.07,0.11,0.14333,0.15833,0.17167,0.24333,0.525,0.503,0.738,0.9985,1.2505,1.4655,1.6435,1.7885,1.9085,2.0095,2.1555,2.279,2.283,2.235,2.188
11/30/2010,0.07,0.11167,0.14333,0.15833,0.17167,0.24333,0.52667,0.458,0.685,0.9385,1.1855,1.4005,1.5805,1.7255,1.8455,1.9485,2.0905,2.208,2.198,2.146,2.096
12/1/2010,0.06,0.10667,0.13667,0.155,0.16833,0.23667,0.525,0.476,0.717,0.9825,1.2375,1.4575,1.6425,1.7925,1.9145,2.0195,2.1675,2.287,2.277,2.224,2.175
12/2/2010,0.05,0.105,0.135,0.155,0.16833,0.23833,0.525,0.494,0.733,1.0045,1.2655,1.4885,1.6735,1.8255,1.9475,2.0505,2.2005,2.32,2.308,2.255,2.205
12/3/2010,0.06,0.105,0.135,0.155,0.16833,0.23833,0.525,0.494,0.733,1.0045,1.2635,1.4905,1.6835,1.8385,1.9655,2.0705,2.2205,2.345,2.328,2.278,2.225
12/6/2010,0.07,0.10667,0.135,0.155,0.16833,0.23833,0.525,0.485,0.716,0.98,1.24,1.445,1.6335,1.7875,1.9125,2.0175,2.17,2.31,2.2795,2.234,2.1835
12/7/2010,0.07,0.10833,0.13667,0.15667,0.16833,0.23667,0.525,0.495,0.72,0.9825,1.2335,1.4555,1.6435,1.7955,1.92,2.03,2.1755,2.3,2.283,2.236,2.19
12/8/2010,0.07,0.10833,0.13667,0.15667,0.16833,0.23667,0.52667,0.5145,0.7575,1.0325,1.2905,1.5115,1.7055,1.86,1.9855,2.091,2.2435,2.361,2.35,2.301,2.256
12/9/2010,0.07,0.10833,0.14167,0.15833,0.17,0.23833,0.52667,0.523,0.7585,1.0335,1.285,1.5165,1.703,1.8535,1.965,2.07,2.2335,2.345,2.338,2.28,2.235
12/10/2010,0.07,0.10833,0.14167,0.15833,0.17,0.24,0.52667,0.5425,0.769,1.0338,1.305,1.5203,1.7043,1.863,1.9865,2.091,2.2435,2.364,2.35,2.302,2.256
12/13/2010,0.07,0.10833,0.14333,0.15833,0.17,0.24167,0.52667,0.535,0.785,1.0685,1.34,1.5705,1.761,1.9135,2.04,2.145,2.3,2.42,2.405,2.36,2.31
12/14/2010,0.07,0.10833,0.14167,0.15667,0.17,0.24167,0.525,0.566,0.844,1.144,1.419,1.6545,1.8505,2.009,2.139,2.249,2.404,2.5205,2.509,2.4605,2.404
12/15/2010,0.07,0.10833,0.14,0.15667,0.17,0.24167,0.525,0.5875,0.8818,1.1625,1.4475,1.6725,1.8675,2.0275,2.1695,2.2795,2.439,2.5525,2.5445,2.496,2.439
12/16/2010,0.07,0.10833,0.14,0.15667,0.16917,0.23833,0.52333,0.6125,0.9188,1.2323,1.521,1.7503,1.9363,2.0788,2.21,2.32,2.46,2.575,2.5808,2.5225,2.464
12/17/2010,0.07,0.10667,0.14,0.15667,0.16917,0.23833,0.52,0.5535,0.8645,1.175,1.453,1.6925,1.865,2.01,2.13,2.233,2.3795,2.4825,2.46,2.405,2.34
12/20/2010,0.07,0.10667,0.14,0.15667,0.16917,0.23833,0.52,0.5175,0.827,1.131,1.4,1.6235,1.8035,1.9485,2.0685,2.168,2.3135,2.415,2.385,2.328,2.263
12/21/2010,0.07,0.10667,0.14,0.15667,0.16917,0.23833,0.51833,0.5075,0.815,1.115,1.385,1.6045,1.7813,1.92,2.0355,2.1375,2.32,2.3755,2.4025,2.2865,2.223
12/22/2010,0.07,0.10833,0.14,0.15833,0.17083,0.23833,0.51833,0.4895,0.7945,1.087,1.347,1.5575,1.7265,1.8635,1.979,2.0735,2.216,2.314,2.282,2.218,2.153
12/23/2010,0.07,0.11,0.14,0.15833,0.17083,0.23833,0.51833,0.4895,0.795,1.09,1.355,1.568,1.7395,1.8775,1.993,2.09,2.233,2.3175,2.298,2.23,2.163
12/24/2010,0.05,0.11167,0.14,0.15667,0.17083,0.23833,0.51833,0.49,0.8,1.105,1.3775,1.595,1.77,1.91,2.03,2.13,2.2775,2.385,2.36,2.235,2.165
12/27/2010,0.07,,,,,,,0.5265,0.832,1.124,1.388,1.6,1.7725,1.9095,2.025,2.123,2.265,2.36,2.3285,2.2605,2.195
12/28/2010,0.0505,,,,,,,0.5138,0.8138,1.0988,1.3538,1.5663,1.7388,1.8763,1.9913,2.0888,2.2338,2.3325,2.3038,2.2408,2.17
12/29/2010,0.07,0.11333,0.1425,0.15833,0.17167,0.23833,0.51833,0.5305,0.843,1.14,1.405,1.62,1.7945,1.9345,2.05,2.148,2.29,2.385,2.355,2.288,2.223
12/30/2010,0.07,0.11,0.1425,0.15667,0.17,0.23833,0.51833,0.5155,0.83,1.123,1.3845,1.5975,1.767,1.907,2.0225,2.1195,2.2625,2.3585,2.3275,2.2605,2.1945
12/31/2010,0.07,0.11,0.1425,0.15833,0.17,0.23833,0.51667,0.51,0.8275,1.12,1.38,1.6225,1.795,1.905,2.0575,2.1575,2.305,2.4125,2.385,2.2625,2.1975
1/3/2011,0.055,,,,,,,0.4963,0.8088,1.0713,1.3155,1.5425,1.7175,1.8575,1.9725,2.0675,2.2188,2.305,2.2775,2.2,2.125
1/4/2011,0.055,0.105,0.14,0.15667,0.16917,0.23833,0.51667,0.5195,0.803,1.08,1.333,1.54,1.71,1.848,1.958,2.053,2.195,2.2895,2.26,2.195,2.128
1/5/2011,0.055,0.10167,0.13667,0.15583,0.16917,0.23833,0.51667,0.5405,0.8265,1.1135,1.373,1.5825,1.7545,1.8945,2.0095,2.1095,2.255,2.3535,2.328,2.26,2.184
1/6/2011,0.055,0.10167,0.13667,0.15583,0.16917,0.23833,0.51667,0.542,0.835,1.1355,1.4055,1.6235,1.8005,1.9465,2.0635,2.1655,2.314,2.4235,2.401,2.33,2.255
1/7/2011,0.055,0.105,0.13833,0.1575,0.17,0.23833,0.51667,0.5265,0.8215,1.123,1.393,1.6105,1.783,1.923,2.038,2.1355,2.291,2.408,2.4005,2.3385,2.2695
1/10/2011,0.055,0.105,0.13833,0.1575,0.17,0.23833,0.51667,0.518,0.802,1.094,1.3635,1.5785,1.7445,1.8805,1.9935,2.0925,2.2415,2.3515,2.3435,2.2815,2.216
1/11/2011,0.055,0.10333,0.13833,0.1575,0.17,0.23833,0.51667,0.517,0.8035,1.0965,1.3605,1.5745,1.7425,1.8775,1.9895,2.0865,2.232,2.334,2.3225,2.263,2.198
1/12/2011,0.055,0.10333,0.13833,0.1575,0.17,0.23833,0.51667,0.544,0.8355,1.1405,1.4145,1.639,1.819,1.9645,2.084,2.1855,2.336,2.4455,2.4335,2.37,2.306
1/13/2011,0.055,0.10333,0.13833,0.1575,0.17,0.23833,0.51667,0.5855,0.876,1.1735,1.4445,1.6625,1.8405,1.9775,2.0925,2.1925,2.347,2.4635,2.4495,2.389,2.324
1/14/2011,0.05,0.10333,0.13667,0.15583,0.16833,0.24,0.52,0.619,0.937,1.2465,1.5225,1.7375,1.9075,2.043,2.158,2.2575,2.417,2.543,2.547,2.499,2.4465
1/17/2011,0.07,0.10333,0.13667,0.15583,0.16833,0.24,0.52,0.6165,0.9355,1.242,1.5195,1.7385,1.9115,2.0515,2.1685,2.2655,2.43,2.5565,2.5665,2.527,2.477
1/18/2011,0.07,0.10333,0.13667,0.155,0.16833,0.24167,0.52167,0.6155,0.9295,1.24,1.5105,1.734,1.908,2.049,2.1665,2.2655,2.433,2.5635,2.576,2.5365,2.4825
1/19/2011,0.07,0.10167,0.13667,0.155,0.16833,0.23833,0.51833,0.6175,0.9165,1.2175,1.4905,1.7095,1.882,2.0205,2.1375,2.242,2.402,2.532,2.5445,2.512,2.455
1/20/2011,0.07,0.10167,0.13667,0.155,0.16833,0.23833,0.51833,0.643,0.952,1.255,1.5255,1.745,1.922,2.062,2.178,2.2795,2.4425,2.5705,2.587,2.5505,2.494
1/21/2011,0.07,0.10167,0.13667,0.155,0.16833,0.23833,0.51833,0.68,0.98,1.27,1.535,1.75,1.92,2.0565,2.175,2.275,2.4325,2.5575,2.573,2.536,2.48
1/24/2011,0.07,0.10333,0.13833,0.15667,0.17,0.24,0.52,0.6645,0.973,1.2545,1.5065,1.7205,1.893,2.0265,2.138,2.236,2.3965,2.5225,2.537,2.5005,2.4445
1/25/2011,0.055,0.10333,0.13833,0.155,0.17,0.24,0.52,0.652,0.971,1.255,1.5085,1.725,1.895,2.0305,2.146,2.246,2.4035,2.526,2.535,2.5065,2.456
1/26/2011,0.07,0.10333,0.13833,0.155,0.17,0.24,0.52,0.6785,0.9825,1.2725,1.515,1.7375,1.9,2.038,2.153,2.251,2.4095,2.5335,2.556,2.531,2.495
1/27/2011,0.07,0.10333,0.13833,0.155,0.17,0.24,0.52,0.6835,0.997,1.2775,1.5265,1.74,1.91,2.0345,2.1445,2.242,2.4025,2.5225,2.55,2.531,2.4975
1/28/2011,0.07,0.10333,0.13833,0.155,0.17,0.24,0.52,0.663,0.9895,1.264,1.5115,1.7175,1.8825,2.0095,2.1165,2.2105,2.365,2.4865,2.5135,2.496,2.461
1/31/2011,0.07,0.10333,0.13833,0.155,0.17,0.24,0.52,0.6645,0.984,1.265,1.5095,1.7095,1.88,2.0155,2.1225,2.2185,2.37,2.4895,2.5185,2.507,2.474
2/1/2011,0.07,0.10333,0.13833,0.155,0.17,0.24,0.51833,0.6975,1.02,1.3025,1.5585,1.7675,1.9475,2.0795,2.1925,2.2905,2.444,2.5645,2.5905,2.5805,2.549
2/2/2011,0.07,0.10333,0.13833,0.155,0.17,0.24,0.51833,0.6845,1.007,1.305,1.5435,1.7775,1.9415,2.0565,2.1685,2.2655,2.416,2.5345,2.5635,2.548,2.517
2/3/2011,0.07,0.10167,0.13667,0.155,0.17,0.23833,0.51667,0.655,0.97,1.26,1.515,1.73,1.9,2.04,2.15,2.25,2.4,2.515,2.54,2.525,2.505
2/4/2011,0.07,0.10167,0.13667,0.155,0.17,0.24,0.51667,0.6915,1.0035,1.2915,1.5485,1.765,1.9285,2.0685,2.1815,2.2785,2.4295,2.5465,2.5715,2.568,2.544
2/7/2011,0.07,0.10167,0.13667,0.155,0.17,0.24167,0.51667,0.6715,0.9925,1.29,1.547,1.765,1.935,2.072,2.185,2.283,2.4325,2.55,2.576,2.5705,2.5475
2/8/2011,0.07,0.10167,0.13667,0.155,0.17,0.24167,0.51667,0.6695,0.992,1.2813,1.5425,1.7563,1.933,2.0675,2.1825,2.28,2.43,2.5475,2.5735,2.563,2.544
2/9/2011,0.07,0.10167,0.13667,0.155,0.17,0.24167,0.51833,0.7025,1.0435,1.33,1.6125,1.8125,1.985,2.1325,2.2455,2.3405,2.492,2.6105,2.6425,2.63,2.611
2/10/2011,0.07,0.10167,0.13667,0.155,0.17,0.24167,0.51833,0.695,1.0245,1.3275,1.5735,1.79,1.96,2.0905,2.2025,2.3,2.4495,2.572,2.612,2.6015,2.581
2/11/2011,0.07,0.10167,0.13667,0.155,0.17,0.24167,0.51833,0.674,1.003,1.294,1.5435,1.764,1.9425,2.061,2.173,2.2715,2.4215,2.5435,2.5915,2.5825,2.5625
2/14/2011,0.07,0.09917,0.13667,0.155,0.17,0.24167,0.51833,0.688,1.0125,1.295,1.5465,1.76,1.93,2.0595,2.1695,2.2645,2.4145,2.538,2.583,2.57,2.553
2/15/2011,0.07,0.09917,0.13667,0.155,0.17,0.24167,0.52167,0.6995,1.0175,1.3,1.545,1.76,1.9275,2.0545,2.1645,2.2595,2.4095,2.53,2.572,2.5575,2.543
2/16/2011,0.07,0.0975,0.135,0.155,0.17,0.24167,0.52167,0.7125,1.0295,1.31,1.5565,1.7675,1.9325,2.063,2.1735,2.269,2.416,2.5365,2.579,2.564,2.5495
2/17/2011,0.07,0.0975,0.135,0.155,0.17,0.24167,0.52,0.692,1.008,1.288,1.5305,1.745,1.91,2.0355,2.144,2.2385,2.383,2.4985,2.53,2.515,2.4995
2/18/2011,0.07,0.0975,0.135,0.155,0.17,0.24,0.52,0.7105,1.026,1.308,1.5605,1.7665,1.93,2.0665,2.1775,2.27,2.4145,2.53,2.5605,2.5455,2.53
2/21/2011,0.07,0.0975,0.135,0.155,0.17,0.24,0.52,0.691,1.0045,1.2925,1.5315,1.745,1.905,2.0315,2.139,2.2295,2.382,2.4915,2.5235,2.514,2.5
2/22/2011,0.07,0.0975,0.135,0.155,0.17,0.24,0.52,0.7135,1.0175,1.3075,1.5555,1.76,1.9125,2.0455,2.1535,2.2435,2.388,2.5035,2.5345,2.528,2.518
2/23/2011,0.07,0.0975,0.135,0.155,0.17,0.24,0.52,0.7225,1.0355,1.315,1.5525,1.7675,1.925,2.0385,2.1375,2.2275,2.374,2.4905,2.5255,2.519,2.509
2/24/2011,0.07,0.09917,0.135,0.155,0.17,0.24,0.52,0.7175,1.0255,1.305,1.5405,1.745,1.91,2.0305,2.1325,2.2225,2.363,2.4775,2.5165,2.516,2.508
2/25/2011,0.07,0.10083,0.13667,0.155,0.17,0.24333,0.525,0.7415,1.0495,1.33,1.5685,1.77,1.925,2.0565,2.1615,2.2495,2.39,2.5065,2.5495,2.541,2.526
2/28/2011,0.07,0.10167,0.13667,0.155,0.17,0.24333,0.525,0.742,1.056,1.3365,1.5755,1.7825,1.939,2.0695,2.1735,2.2635,2.404,2.5205,2.5615,2.551,2.536
3/1/2011,0.055,0.10167,0.13833,0.15667,0.17333,0.24333,0.52667,0.757,1.08,1.348,1.5905,1.793,1.9525,2.0705,2.1705,2.2565,2.392,2.4995,2.5545,2.544,2.524
3/2/2011,0.07,0.10167,0.13833,0.155,0.17333,0.24333,0.525,0.762,1.076,1.3475,1.5795,1.775,1.9275,2.0465,2.1415,2.2265,2.364,2.4705,2.5245,2.515,2.495
3/3/2011,0.07,0.10167,0.13833,0.155,0.17333,0.245,0.525,0.8455,1.142,1.404,1.6305,1.825,1.9715,2.0925,2.1915,2.2765,2.411,2.5245,2.5745,2.568,2.545
3/4/2011,0.07,0.10333,0.13833,0.15583,0.17333,0.25,0.53833,0.809,1.115,1.393,1.6125,1.8038,1.955,2.0625,2.1545,2.2375,2.374,2.4835,2.5375,2.53,2.51
3/7/2011,0.07,0.10167,0.13833,0.15583,0.175,0.25333,0.54833,0.811,1.115,1.3825,1.6265,1.8075,1.9575,2.0835,2.1755,2.2565,2.391,2.5025,2.5595,2.559,2.546
3/8/2011,0.07,0.10167,0.13833,0.1575,0.17833,0.25333,0.55,0.8075,1.115,1.38,1.6235,1.805,1.955,2.0875,2.1845,2.2675,2.399,2.5095,2.5525,2.544,2.531
3/9/2011,0.07,0.10167,0.14,0.15833,0.18,0.25667,0.55667,0.82,1.119,1.405,1.6125,1.8165,1.98,2.0735,2.1685,2.2515,2.381,2.4875,2.5285,2.517,2.501
3/10/2011,0.07,0.10167,0.13833,0.15833,0.18,0.25667,0.55833,0.791,1.079,1.34,1.5635,1.7465,1.905,2.0265,2.1235,2.2055,2.333,2.4345,2.4765,2.463,2.448
3/11/2011,0.07,0.10167,0.13833,0.15833,0.18,0.255,0.55667,0.759,1.046,1.304,1.5275,1.725,1.875,1.9975,2.0955,2.1775,2.305,2.4075,2.4485,2.436,2.418
3/14/2011,0.05,0.09917,0.13833,0.15667,0.18,0.25333,0.555,0.751,1.042,1.305,1.54,1.725,1.895,2.0125,2.1095,2.1925,2.319,2.4215,2.4725,2.46,2.443
3/15/2011,0.05,0.09917,0.13667,0.15667,0.17833,0.24667,0.545,0.71,0.988,1.2525,1.491,1.6875,1.8475,1.97,2.072,2.16,2.288,2.39,2.4455,2.429,2.408
3/16/2011,0.05,0.09917,0.13667,0.15667,0.17833,0.24667,0.54333,0.6865,0.924,1.193,1.438,1.628,1.788,1.93,2.032,2.12,2.255,2.362,2.4185,2.404,2.381
3/17/2011,0.05,0.0975,0.13667,0.15667,0.17833,0.24667,0.54333,0.708,0.983,1.253,1.489,1.69,1.848,1.969,2.069,2.154,2.289,2.399,2.4565,2.442,2.418
3/18/2011,0.05,0.0975,0.13667,0.15667,0.17833,0.24667,0.54333,0.732,1.007,1.275,1.512,1.72,1.865,1.986,2.085,2.171,2.306,2.416,2.4735,2.459,2.436
3/21/2011,0.05,0.0975,0.13667,0.15667,0.17833,0.25,0.545,0.7945,1.077,1.3575,1.585,1.7815,1.9288,2.0375,2.1475,2.234,2.3645,2.4675,2.5265,2.512,2.487
3/22/2011,0.05,0.0975,0.13667,0.15667,0.18,0.25333,0.555,0.8085,1.1095,1.3675,1.6075,1.79,1.935,2.0575,2.1525,2.2415,2.374,2.5075,2.527,2.523,2.4915
3/23/2011,0.05,0.0975,0.13667,0.15667,0.18,0.25167,0.55,0.798,1.1,1.35,1.592,1.763,1.927,2.0325,2.1435,2.229,2.3465,2.4525,2.5075,2.493,2.461
3/24/2011,0.07,0.09917,0.13667,0.15667,0.18,0.25333,0.54833,0.8105,1.107,1.3675,1.585,1.7675,1.9225,2.0375,2.1365,2.2195,2.3565,2.46,2.5165,2.505,2.47
3/25/2011,0.05,0.10083,0.13667,0.15667,0.18,0.255,0.55,0.8475,1.142,1.3875,1.6275,1.8175,1.9535,2.0625,2.18,2.255,2.3775,2.505,2.5375,2.52,2.491
3/28/2011,0.05,0.10083,0.13667,0.15667,0.18,0.25333,0.55,0.8635,1.1745,1.417,1.6285,1.829,1.982,2.0895,2.1875,2.2715,2.399,2.5005,2.541,2.5325,2.507
3/29/2011,0.07,0.10083,0.13667,0.15667,0.18,0.255,0.55333,0.8645,1.176,1.42,1.648,1.835,1.99,2.116,2.214,2.297,2.421,2.5245,2.563,2.5565,2.5315
3/30/2011,0.07,0.10083,0.13833,0.15667,0.18,0.25667,0.555,0.8715,1.1875,1.45,1.6665,1.855,2.01,2.1305,2.2285,2.3115,2.4355,2.5405,2.5785,2.569,2.544
3/31/2011,0.07,0.10083,0.13833,0.15667,0.18,0.25667,0.55667,0.895,1.199,1.4475,1.6735,1.87,2.0175,2.139,2.239,2.324,2.451,2.5565,2.593,2.5825,2.5575
4/1/2011,0.07,0.10083,0.13833,0.15667,0.18,0.25833,0.555,0.9105,1.235,1.493,1.7225,1.915,2.063,2.1805,2.2795,2.3635,2.4935,2.6035,2.6405,2.63,2.605
4/4/2011,0.07,0.10083,0.13833,0.15667,0.18,0.25833,0.55833,0.914,1.2435,1.503,1.7275,1.9189,2.0775,2.1865,2.2825,2.3645,2.4945,2.6065,2.6495,2.654,2.629
4/5/2011,0.07,0.10083,0.13833,0.15667,0.18,0.25667,0.55667,0.9205,1.243,1.5,1.7315,1.92,2.0625,2.1955,2.2925,2.376,2.5065,2.6175,2.6605,2.6645,2.642
4/6/2011,0.07,0.10083,0.14,0.15833,0.18333,0.26,0.56167,0.9415,1.275,1.525,1.7535,1.9475,2.098,2.2175,2.3175,2.4025,2.5325,2.6435,2.6875,2.691,2.669
4/7/2011,0.07,0.10083,0.14,0.15833,0.185,0.26,0.56167,0.9405,1.2725,1.53,1.7525,1.949,2.089,2.2075,2.3055,2.3885,2.5175,2.6275,2.6715,2.674,2.653
4/8/2011,0.07,0.0975,0.14,0.15833,0.185,0.26167,0.565,0.9965,1.3335,1.59,1.8215,2.0065,2.1655,2.2835,2.3825,2.4675,2.5955,2.7055,2.7505,2.754,2.732
4/11/2011,0.07,0.0975,0.14,0.16,0.185,0.26333,0.56833,1.0075,1.3475,1.6083,1.8475,2.032,2.193,2.321,2.4205,2.5055,2.6345,2.7415,2.786,2.7895,2.766
4/12/2011,0.07,0.0975,0.14,0.16,0.185,0.26333,0.56833,0.9745,1.3145,1.575,1.806,2.0075,2.1578,2.282,2.3835,2.467,2.597,2.706,2.755,2.7585,2.737
4/13/2011,0.07,0.0975,0.14,0.16,0.185,0.265,0.57,0.9625,1.3115,1.559,1.7915,1.99,2.1453,2.2625,2.3625,2.4505,2.5765,2.6875,2.7345,2.736,2.716
4/14/2011,0.07,0.0975,0.14,0.16,0.185,0.265,0.56833,0.9565,1.29,1.565,1.7735,1.98,2.131,2.2535,2.3565,2.4435,2.5745,2.6835,2.7295,2.7305,2.711
4/15/2011,0.07,0.0975,0.14,0.16,0.185,0.265,0.56833,0.9305,1.263,1.5288,1.7555,1.9588,2.1113,2.227,2.3295,2.417,2.556,2.6625,2.705,2.707,2.687
4/18/2011,0.07,0.09583,0.14,0.16,0.185,0.265,0.565,0.8405,1.176,1.445,1.6805,1.885,2.045,2.165,2.2685,2.3585,2.4985,2.6055,2.6545,2.6565,2.6365
4/19/2011,0.07,0.09417,0.14,0.16,0.185,0.26167,0.56167,0.8325,1.161,1.43,1.6715,1.875,2.0313,2.1605,2.265,2.3545,2.496,2.6045,2.6635,2.665,2.645
4/20/2011,0.07,0.09417,0.14,0.16,0.185,0.26167,0.56333,0.8615,1.1825,1.45,1.6835,1.885,2.04,2.1635,2.2665,2.3535,2.4955,2.6025,2.6615,2.664,2.644
4/21/2011,0.075,0.09417,0.13833,0.16,0.185,0.26333,0.56333,0.8645,1.19,1.46,1.6975,1.9,2.06,2.1835,2.286,2.376,2.517,2.625,2.684,2.6855,2.6655
4/22/2011,,,,,,,,0.865,1.19,1.46,1.7,1.9,2.06,2.185,2.285,2.375,2.52,2.625,2.68,2.68,2.66
4/25/2011,0.085,,,,,,,0.865,1.19,1.46,1.7,1.9,2.06,2.185,2.285,2.375,2.52,2.625,2.68,2.68,2.66
4/26/2011,0.085,0.09583,0.14,0.16,0.185,0.26333,0.56167,0.853,1.166,1.44,1.6805,1.89,2.05,2.1775,2.2835,2.3735,2.5135,2.6215,2.6815,2.683,2.6575
4/27/2011,0.085,0.09583,0.14,0.16,0.185,0.26167,0.56167,0.8635,1.193,1.47,1.716,1.9245,2.085,2.215,2.3215,2.413,2.557,2.667,2.728,2.7305,2.6965
4/28/2011,0.085,0.09583,0.14,0.16,0.185,0.26,0.55667,0.827,1.1535,1.43,1.6785,1.8835,2.0425,2.1695,2.2755,2.3665,2.5105,2.6255,2.6885,2.691,2.665
4/29/2011,0.085,,,,,,,0.902,1.206,1.475,1.719,1.919,2.07,2.197,2.299,2.389,2.5335,2.6485,2.7115,2.714,2.685
5/2/2011,0.085,,,,,,,0.891,1.216,1.485,1.729,1.929,2.08,2.209,2.31,2.4,2.5425,2.6575,2.7205,2.723,2.705
5/3/2011,0.085,0.09583,0.14,0.16,0.185,0.26,0.555,0.8765,1.199,1.4725,1.7105,1.911,2.0675,2.1915,2.295,2.3855,2.528,2.6425,2.7025,2.708,2.68
5/4/2011,0.085,0.09583,0.14,0.16,0.185,0.26167,0.55167,0.8455,1.17,1.445,1.6725,1.8785,2.0225,2.1605,2.2525,2.3585,2.49,2.605,2.666,2.6765,2.6425
5/5/2011,0.085,0.09583,0.14,0.16,0.185,0.26167,0.55167,0.7785,1.1045,1.38,1.6155,1.8185,1.975,2.1015,2.2065,2.2985,2.441,2.5555,2.6115,2.616,2.59
5/6/2011,0.085,0.0975,0.14,0.16,0.185,0.26,0.5475,0.7785,1.1035,1.37,1.6045,1.802,1.955,2.0805,2.1785,2.2805,2.4168,2.5265,2.584,2.588,2.565
5/9/2011,0.085,0.0975,0.13667,0.16,0.18333,0.25833,0.5475,0.7625,1.0655,1.33,1.5705,1.7635,1.915,2.0395,2.1395,2.2305,2.3665,2.479,2.53,2.535,2.52
5/10/2011,0.085,0.09417,0.13333,0.15667,0.18,0.255,0.5475,0.71,1.025,1.29,1.525,1.7275,1.89,2.0325,2.1325,2.2225,2.3625,2.4775,2.525,2.533,2.505
