,SDSW1    Curncy,SDSW10   Curncy,SDSW12   Curncy,SDSW15   Curncy,SDSW1F   Curncy,SDSW2    Curncy,SDSW20   Curncy,SDSW3    Curncy,SDSW30   Curncy,SDSW4    Curncy,SDSW5    Curncy,SDSW7    Curncy,SORF1D   Index,SORF1M   Index,SORF3M   Index,SORF6M   Index
2003-05-06,0.75,2.335,2.46,2.6,0.86,0.95,,1.165,,1.375,1.575,1.9325,0.70397,0.67716,0.69361,0.694
2003-05-07,0.735,2.2800000000000002,2.4,2.5949999999999998,0.85,0.915,,1.135,,1.335,1.545,1.885,0.68051,0.65342,0.68904,0.68074
2003-05-08,0.73,2.245,2.41,2.565,0.84,0.92,,1.105,,1.295,1.5025,1.835,0.80306,0.65492,0.67851,0.68003
2003-05-09,0.72,2.225,2.35,2.52,0.8225,0.915,,1.105,,1.305,1.495,1.8199999999999998,0.86901,0.66003,0.68124,0.69538
2003-05-12,0.72,2.16,2.27,2.46,0.82,0.905,,1.0875,,1.2625,1.46,1.76,0.61045,0.66781,0.66794,0.69148
2003-05-13,0.71,2.1625,2.27,2.4699999999999998,0.815,0.9,,1.0925,,1.27,1.4675,1.77,0.59376,0.66388,0.65996,0.68043
2003-05-14,0.705,2.18,2.27,2.4699999999999998,0.82,0.905,,1.095,,1.2875,1.47,1.78,0.57614,0.64945,0.64671,0.6657
2003-05-15,0.705,2.19,2.3,2.48,0.8025,0.9025,,1.0925,,1.29,1.4775,1.7850000000000001,,,,
2003-05-16,0.705,2.175,2.29,2.455,0.8,0.9,,1.095,,1.28,1.47,1.77,0.72457,0.652,0.64514,0.66238
2003-05-19,0.68,2.085,2.22,2.34,0.775,0.865,,1.0575,,1.2225,1.4025,1.6949999999999998,0.6573,0.6764,0.66032,0.66745
2003-05-20,0.68,2.12,2.23,2.42,0.78,0.875,,1.0825,,1.2475,1.42,1.725,0.48814,0.60632,0.61357,0.64127
2003-05-21,0.67,2.095,2.2,2.39,0.79,0.8675,,1.05,,1.23,1.405,1.7025000000000001,0.48334,0.58174,0.62969,0.62234
2003-05-22,0.695,2.17,2.215,2.38,0.755,0.89,,1.085,,1.2650000000000001,1.455,1.76,0.52143,0.58442,0.63154,0.65404
2003-05-23,0.6925,2.17,2.2800000000000002,2.4,0.78,0.89,,1.085,,1.27,1.4575,1.775,0.65815,0.65384,0.65377,0.65938
2003-05-26,0.69,2.16,2.27,2.44,0.79,0.88,,1.075,,1.2650000000000001,1.455,1.76,,0.63218,0.65939,0.65502
2003-05-27,0.69,2.14,2.25,2.42,0.79,0.88,,1.0675,,1.25,1.435,1.7325,0.70378,0.67785,0.67133,0.66031
2003-05-28,0.725,2.22,2.3,2.49,0.805,0.915,,1.105,,1.295,1.5,1.815,0.71053,0.65852,0.66379,0.67159
2003-05-29,0.715,2.22,2.3,2.49,0.795,0.905,,1.095,,1.295,1.495,1.815,0.69572,0.63989,0.65038,0.66294
2003-05-30,0.7,2.1675,2.25,2.43,0.79,0.885,,1.06,,1.26,1.455,1.7574999999999998,0.73202,0.63569,0.64739,0.66015
2003-06-02,0.715,2.21,2.2800000000000002,2.45,0.8,0.895,,1.09,,1.3,1.4975,1.795,0.6763,0.64365,0.65478,0.6825
2003-06-03,0.71,2.2,2.29,2.49,0.8,0.88,,1.085,,1.29,1.4849999999999999,1.8,0.59439,0.63371,0.64811,0.68789
2003-06-04,0.7,2.1825,2.27,2.4699999999999998,0.785,0.88,,1.08,,1.275,1.46,1.78,0.57553,0.65221,0.64885,0.66476
2003-06-05,0.7,2.195,2.3,2.5,0.7925,0.885,,1.075,,1.28,1.47,1.795,0.51711,0.60501,0.62397,0.64105
2003-06-06,0.685,2.2075,2.3,2.5,0.795,0.885,,1.0825,,1.28,1.47,1.8,0.54201,0.5994,0.63588,0.65509
2003-06-09,0.695,2.275,2.41,2.55,0.795,0.89,,1.095,,1.305,1.52,1.87,0.49688,0.59142,0.62045,0.63482
2003-06-10,0.6775,2.3,2.41,2.55,0.785,0.8825,,1.085,,1.3,1.51,1.88,0.45655,0.54696,0.61912,0.64276
2003-06-11,0.655,2.29,2.4,2.55,0.76,0.855,,1.065,,1.27,1.48,1.855,0.24842,0.56263,0.60138,0.61471
2003-06-12,0.655,2.29,2.44,2.59,0.785,0.85,,1.065,,1.275,1.475,1.855,0.45395,0.5179,0.5719,0.60052
2003-06-13,0.645,2.2475,2.43,2.59,0.74,0.845,,1.05,,1.255,1.46,1.815,0.47908,0.54396,0.58864,0.61787
2003-06-16,0.64,2.24,2.33,2.5300000000000002,0.745,0.84,,1.04,,1.24,1.44,1.795,0.45117,0.52094,0.56914,0.58585
2003-06-17,0.625,2.24,2.33,2.5300000000000002,0.72,0.825,,1.03,,1.23,1.44,1.8,0.44644,0.51749,0.54989,0.57541
2003-06-18,0.64,2.285,2.35,2.55,0.72,0.845,,1.055,,1.2650000000000001,1.475,1.835,0.46546,0.49466,0.54337,0.5986
2003-06-19,0.635,2.3075,2.36,2.56,0.7475,0.8625,,1.055,,1.2650000000000001,1.48,1.8399999999999999,0.50661,0.54626,0.56151,0.60028
2003-06-20,0.66,2.285,2.35,2.55,0.72,0.8675,,1.06,,1.26,1.47,1.83,0.607,0.56074,0.61388,0.62997
2003-06-23,0.66,2.31,2.39,2.59,0.765,0.865,,1.07,,1.27,1.4849999999999999,1.8599999999999999,0.47416,0.55477,0.58871,0.61533
2003-06-24,0.655,2.295,2.4,2.58,0.76,0.86,,1.06,,1.26,1.475,1.85,0.41458,0.54606,0.58812,0.60571
2003-06-25,0.645,2.235,2.34,2.51,0.74,0.845,,1.04,,1.24,1.44,1.815,0.3361,0.55597,0.589,0.6224
2003-06-26,0.71,2.365,2.465,2.635,0.8,0.9,,1.115,,1.32,1.5375,1.925,0.43816,0.53115,0.59216,0.63743
2003-06-27,0.73,2.4,2.525,2.65,0.825,0.935,,1.145,,1.355,1.56,1.955,0.58229,0.60615,0.61447,0.64218
2003-06-30,0.725,2.395,2.5,2.7,0.825,0.935,,1.155,,1.3599999999999999,1.565,1.955,0.32855,0.58537,0.60226,0.64611
2003-07-01,0.7,2.36,2.45,2.65,0.8,0.905,,1.135,,1.34,1.54,1.915,0.29702,0.56481,0.57903,0.63305
2003-07-02,0.715,2.395,2.4699999999999998,2.67,0.805,0.915,,1.145,,1.38,1.585,1.955,0.29422,0.5405,0.56495,0.61686
2003-07-03,0.72,2.4625,2.54,2.73,0.815,0.95,,1.2,,1.42,1.645,2.03,0.38805,0.5362,0.55068,0.61582
2003-07-04,0.725,2.46,2.55,2.75,0.855,0.96,,1.215,,1.43,1.6400000000000001,2.03,,0.53431,0.56765,0.62773
2003-07-07,0.73,2.52,2.57,2.77,0.835,0.98,,1.2349999999999999,,1.47,1.6825,2.075,0.45284,0.53798,0.5499,0.62332
2003-07-08,0.745,2.605,2.68,2.88,0.875,0.9975,,1.275,,1.52,1.74,2.15,0.43775,0.54726,0.5643,0.63168
2003-07-09,0.755,2.56,2.7,2.87,0.865,0.98,,1.25,,1.48,1.6925,2.085,0.64389,0.58893,0.59922,0.67234
2003-07-10,0.74,2.5175,2.6,2.8,0.845,0.9575,,1.2325,,1.445,1.65,2.045,0.62702,0.59016,0.5833,0.65683
2003-07-11,0.745,2.55,2.61,2.81,0.835,0.97,,1.23,,1.46,1.6775,2.075,0.707,0.58828,0.60409,0.65809
2003-07-14,0.75,2.56,2.64,2.84,0.865,0.97,,1.24,,1.47,1.685,2.09,0.73111,0.62118,0.6158,0.66392
2003-07-15,0.79,2.715,2.7800000000000002,2.98,0.9,1.04,,1.33,,1.575,1.81,2.22,0.72234,0.67025,0.68357,0.72556
2003-07-16,0.865,3.105,3.2,3.3,1.015,1.215,,1.545,,1.845,2.11,2.6,0.6908,0.66008,0.7127,0.76227
2003-07-17,0.845,3.025,3.1,3.25,1.015,1.165,,1.49,,1.7850000000000001,2.045,2.525,0.64067,0.65606,0.69703,0.76313
2003-07-18,0.875,3.085,3.25,3.4,1.01,1.18,,1.5150000000000001,,1.815,2.085,2.575,0.66599,0.6571,0.65112,0.73671
2003-07-21,0.905,3.2,3.33,3.5300000000000002,1.07,1.2650000000000001,,1.615,,1.95,2.205,2.725,0.61512,0.68428,0.69515,0.75967
2003-07-22,0.93,3.285,3.4,3.6,1.145,1.2650000000000001,,1.655,,1.9849999999999999,2.255,2.79,0.56074,0.6717,0.69481,0.79724
2003-07-23,0.86,3.135,3.25,3.45,1.025,1.155,,1.5150000000000001,,1.835,2.125,2.635,0.40343,0.59089,0.63678,0.73517
2003-07-24,0.845,3.155,3.22,3.4,1.005,1.135,,1.51,,1.835,2.14,2.64,0.44154,0.58727,0.61832,0.71528
2003-07-25,0.86,3.22,3.32,3.48,1.0025,1.1675,,1.55,,1.87,2.17,2.695,0.59556,0.65335,0.66791,0.7347
2003-07-28,0.855,3.255,3.33,3.5300000000000002,1.005,1.18,,1.575,,1.905,2.2,2.725,0.61428,0.63527,0.66978,0.73933
2003-07-29,0.89,3.2675,3.35,3.55,1.055,1.22,,1.595,,1.94,2.225,2.75,0.6782,0.69387,0.72261,0.77787
2003-07-30,0.9,3.2125,3.33,3.55,1.0625,1.215,,1.595,,1.915,2.215,2.7199999999999998,0.75428,0.6743,0.73355,0.79633
2003-07-31,0.905,3.22,3.355,3.5300000000000002,1.07,1.23,,1.605,,1.92,2.2,2.71,0.88332,0.72371,0.71874,0.77252
2003-08-01,1.025,3.4050000000000002,3.5,3.7,1.21,1.405,,1.775,,2.09,2.395,2.91,0.95473,0.73049,0.74561,0.82121
2003-08-04,1.02,3.385,3.5,3.7,1.1975,1.38,,1.78,,2.085,2.38,2.88,0.96891,0.75678,0.79858,0.82355
2003-08-05,1.07,3.515,3.62,3.83,1.3,1.49,,1.9,,2.205,2.505,3.0,0.88627,0.80451,0.81581,0.83587
2003-08-06,1.125,3.635,3.73,3.95,1.37,1.55,,1.99,,2.305,2.6550000000000002,3.135,0.80034,0.80016,0.82623,0.87547
2003-08-07,1.085,3.575,3.73,3.91,1.29,1.5,,1.9100000000000001,,2.26,2.575,3.075,0.85574,0.79535,0.82723,0.86515
2003-08-08,1.05,3.52,3.57,3.77,1.26,1.465,,1.87,,2.205,2.505,3.015,0.86969,0.85663,0.79224,0.83219
2003-08-11,1.08,3.635,3.7,3.9,1.27,1.5699999999999998,,1.9849999999999999,,2.32,2.62,3.13,0.9102,0.81199,0.7867,0.84771
2003-08-12,1.08,3.625,3.67,3.85,1.3075,1.545,,1.95,,2.295,2.61,3.13,0.90819,0.79985,0.80678,0.86736
2003-08-13,1.115,3.74,3.8,3.95,1.34,1.585,,2.025,,2.395,2.71,3.245,0.89384,0.80145,0.83641,0.86301
2003-08-14,1.12,3.815,3.9,4.05,1.365,1.5899999999999999,,2.075,,2.455,2.785,3.315,0.92338,0.85654,0.84035,0.87082
2003-08-15,1.0975,3.7,3.8,3.98,1.35,1.58,,2.03,,2.37,2.685,3.185,0.90591,0.85585,0.8297,0.87533
2003-08-18,1.105,3.87,3.8,3.98,1.37,1.595,,2.03,,2.37,2.685,3.365,0.94145,0.87204,0.85122,0.88633
2003-08-19,1.1325,3.93,4.09,4.26,1.3599999999999999,1.6,,2.115,,2.525,2.85,3.4325,0.90062,0.86445,0.85012,0.88577
2003-08-20,1.075,3.815,3.985,4.15,1.33,1.545,,2.04,,2.425,2.755,3.335,0.92522,0.856,0.85636,0.87914
2003-08-21,1.095,3.795,3.93,4.11,1.31,1.5425,,2.05,,2.445,2.765,3.3175,0.95155,0.85441,0.85153,0.88845
2003-08-22,1.12,3.75,3.9,4.06,1.315,1.55,,2.065,,2.455,2.745,3.275,0.99058,0.92253,0.89326,0.90555
2003-08-25,1.11,3.8,3.95,4.15,1.345,1.5699999999999998,,2.085,,2.4699999999999998,2.785,3.3175,0.84458,0.87663,0.88508,0.9014
2003-08-26,1.115,3.855,3.98,4.15,1.345,1.585,,2.115,,2.515,2.84,3.365,0.93266,0.87033,0.88481,0.90506
2003-08-27,1.1125,3.795,3.95,4.1,1.33,1.55,,2.07,,2.465,2.785,3.31,0.95603,0.93871,0.90729,0.91779
2003-08-28,1.145,3.885,4.05,4.22,1.35,1.595,,2.125,,2.545,2.87,3.4050000000000002,0.97206,0.92539,0.95111,0.96049
2003-08-29,1.115,3.855,4.0,4.17,1.33,1.56,,2.08,,2.51,2.84,3.37,0.95457,0.92773,0.91701,0.95558
2003-09-01,1.125,3.9050000000000002,4.07,4.25,1.35,1.58,,2.11,,2.54,2.88,3.425,,0.92734,0.91229,0.94988
2003-09-02,1.155,4.0,4.14,4.35,1.375,1.635,,2.165,,2.5949999999999998,2.955,3.505,0.8964,0.95032,0.93855,0.95595
2003-09-03,1.145,4.025,4.22,4.4,1.3875,1.63,,2.1775,,2.62,3.005,3.545,0.82475,0.94975,0.92195,0.94886
2003-09-04,1.095,3.895,4.05,4.16,1.34,1.5699999999999998,,2.085,,2.52,2.875,3.425,0.73873,0.86547,0.84952,0.91106
2003-09-05,1.04,3.785,3.93,4.1,1.255,1.47,,1.9649999999999999,,2.375,2.755,3.315,0.73974,0.86224,0.84764,0.8876
2003-09-08,1.005,3.71,3.86,4.03,1.195,1.3925,,1.875,,2.2775,2.6550000000000002,3.215,0.64743,0.78969,0.83595,0.87781
2003-09-09,0.96,3.6525,3.8,3.89,1.17,1.325,,1.795,,2.215,2.59,3.16,0.60491,0.7594,0.79147,0.82522
2003-09-10,0.985,3.74,3.88,4.05,1.145,1.395,,1.865,,2.275,2.665,3.255,0.57828,0.75146,0.79538,0.82486
2003-09-11,1.005,3.865,4.03,4.21,1.2,1.435,,1.9449999999999998,,2.365,2.765,3.36,0.6486,0.79055,0.84091,0.8556
2003-09-12,1.005,3.87,4.03,4.17,1.205,1.415,,1.9100000000000001,,2.335,2.735,3.36,0.70079,0.78944,0.83587,0.86194
2003-09-15,0.965,3.8449999999999998,4.02,4.19,1.18,1.375,,1.875,,2.295,2.7,3.325,0.55902,0.78791,0.79175,0.83763
2003-09-16,0.965,3.8449999999999998,4.01,4.15,1.18,1.38,,1.88,,2.3,2.695,3.33,0.52621,0.67922,0.79004,0.83424
2003-09-17,0.96,3.81,3.96,4.13,1.16,1.35,,1.85,,2.255,2.645,3.285,0.56121,0.73134,0.79401,0.83645
2003-09-18,0.965,3.725,3.87,4.03,1.15,1.33,,1.8199999999999998,,2.22,2.6,3.215,0.54472,0.71767,0.78774,0.84079
2003-09-19,0.975,3.75,3.88,4.05,1.1400000000000001,1.355,,1.835,,2.225,2.62,3.24,0.5834,0.71755,0.79101,0.83905
2003-09-22,0.985,3.755,3.9,4.06,1.1724999999999999,1.38,,1.85,,2.245,2.615,3.245,0.55236,0.75173,0.79181,0.84517
2003-09-23,0.9725,3.695,3.82,3.98,1.15,1.3525,,1.815,,2.19,2.57,3.18,0.55615,0.73955,0.78782,0.85158
2003-09-24,0.975,3.665,3.8,3.98,1.15,1.3525,,1.8199999999999998,,2.18,2.55,3.15,0.56261,0.72831,0.7872,0.84491
2003-09-25,0.985,3.7,3.84,4.0,1.1825,1.3875,,1.87,,2.235,2.58,3.1675,0.63254,0.77236,0.78625,0.84894
2003-09-26,0.9625,3.65,3.79,3.95,1.175,1.37,,1.8399999999999999,,2.2,2.5324999999999998,3.1225,0.63694,0.72704,0.79008,0.84864
2003-09-29,0.955,3.625,3.75,3.91,1.175,1.355,,1.825,,2.2,2.515,3.105,0.60274,0.75136,0.80073,0.83645
2003-09-30,0.945,3.65,3.77,3.92,1.1525,1.3599999999999999,,1.845,,2.21,2.535,3.135,0.5401,0.73923,0.7668,0.81622
2003-10-01,0.915,3.6,3.71,3.88,1.115,1.305,,1.7875,,2.145,2.46,3.05,0.4648,0.72641,0.76288,0.81622
2003-10-02,0.9275,3.67,3.81,3.96,1.12,1.32,,1.81,,2.195,2.505,3.0925,0.50035,0.70298,0.75797,0.80384
2003-10-03,0.925,3.725,3.85,4.0,1.125,1.34,,1.835,,2.215,2.55,3.155,0.52469,0.72574,0.7599,0.80211
2003-10-06,0.975,3.85,4.01,4.17,1.2125,1.435,,1.95,,2.3449999999999998,2.69,3.285,0.54472,0.68756,0.7621,0.82957
2003-10-07,0.97,3.8825,4.0,4.16,1.2175,1.445,,1.94,,2.3449999999999998,2.69,3.305,0.57213,0.70548,0.75959,0.82649
2003-10-08,0.9725,3.94,4.05,4.21,1.2225,1.47,,1.9649999999999999,,2.395,2.75,3.355,0.53945,0.72469,0.76561,0.81621
2003-10-09,0.975,3.9699999999999998,4.05,4.21,1.2175,1.48,,1.99,,2.42,2.775,3.385,0.53736,0.72374,0.76056,0.8123
2003-10-10,0.98,3.995,4.11,4.27,1.22,1.4849999999999999,,1.9849999999999999,,2.415,2.7800000000000002,3.39,0.58371,0.72553,0.76314,0.81552
2003-10-13,0.975,3.98,4.11,4.27,1.21,1.475,,1.9849999999999999,,2.415,2.7800000000000002,3.375,,0.74899,0.76291,0.8091
2003-10-14,1.03,4.06,4.16,4.32,1.275,1.54,,2.045,,2.505,2.865,3.4699999999999998,0.66048,0.73962,0.78008,0.82205
2003-10-15,1.0425,4.06,4.16,4.32,1.285,1.545,,2.055,,2.4925,2.855,3.4675000000000002,0.73335,0.79763,0.83707,0.87002
2003-10-16,1.055,4.06,4.18,4.36,1.305,1.565,,2.065,,2.505,2.86,3.4699999999999998,0.67719,0.79693,0.81934,0.86544
2003-10-17,1.16,4.085,4.23,4.4,1.4,1.6949999999999998,,2.185,,2.615,2.955,3.54,0.7813,0.79666,0.84587,0.91617
2003-10-20,1.28,4.305,4.46,4.63,1.6,1.9,,2.435,,2.855,3.205,3.785,0.85896,0.87033,0.89743,0.95408
2003-10-21,1.25,4.25,4.42,4.59,1.5550000000000002,1.855,,2.4,,2.805,3.14,3.755,0.73991,0.87373,0.91427,0.96281
2003-10-22,1.27,4.25,4.375,4.54,1.525,1.8625,,2.415,,2.805,3.155,3.74,0.85528,0.87164,0.9038,0.95052
2003-10-23,1.2,4.18,4.31,4.47,1.5,1.7650000000000001,,2.32,,2.74,3.085,3.665,0.81754,0.86158,0.8907,0.93853
2003-10-24,1.2,4.18,4.31,4.47,,1.7650000000000001,,2.32,,2.74,3.085,3.665,,,,
2003-10-27,1.205,4.19,4.36,4.52,1.475,1.7850000000000001,,2.355,,2.775,3.095,3.69,0.744,0.85144,0.88855,0.93128
2003-10-28,1.31,4.43,4.5600000000000005,4.74,1.54,2.0,,2.61,,3.005,3.355,3.93,0.57538,0.7747,0.86709,0.94298
2003-10-29,1.33,4.445,4.59,4.76,1.615,1.9849999999999999,,2.6,,3.025,3.355,3.945,0.74319,0.83567,0.91151,1.00947
2003-10-30,1.2650000000000001,4.32,4.45,4.62,1.58,1.88,,2.465,,2.895,3.215,3.815,0.72237,0.85497,0.91627,1.0132
2003-10-31,1.275,4.32,4.45,4.62,1.5675,1.8900000000000001,,2.485,,2.895,3.245,3.815,0.79902,0.85488,0.90236,0.96044
2003-11-03,1.3,4.37,4.49,4.66,1.5675,1.955,,2.555,,2.955,3.295,3.87,0.71188,0.79772,0.86831,0.97471
2003-11-04,1.37,4.45,4.58,4.75,1.7,2.02,,2.625,,3.035,3.3775,3.955,0.74833,0.87371,0.91899,1.03719
2003-11-05,1.395,4.47,4.55,4.65,1.72,2.025,,2.635,,3.035,3.38,3.9699999999999998,0.59274,0.8649,0.94226,1.07712
2003-11-06,1.35,4.4425,4.58,4.74,1.6800000000000002,2.01,,2.6,,3.02,3.36,3.9325,0.51779,0.78603,0.89944,1.02172
2003-11-07,1.31,4.445,4.59,4.76,1.67,1.995,,2.6,,3.01,3.36,3.94,0.51642,0.71596,0.85531,0.97932
2003-11-10,1.2650000000000001,4.385,4.55,4.72,1.615,1.935,,2.535,,2.935,3.285,3.875,0.40928,0.71526,0.81233,0.95455
2003-11-11,1.2349999999999999,4.365,4.51,4.67,1.585,1.9100000000000001,,2.51,,2.915,3.27,3.86,,0.67466,0.77523,0.93846
2003-11-12,1.225,4.395,4.54,4.7,1.5699999999999998,1.92,,2.515,,2.915,3.29,3.885,0.23569,0.66003,0.78077,0.93397
2003-11-13,1.24,4.385,4.53,4.6899999999999995,1.5899999999999999,1.9300000000000002,,2.52,,2.915,3.27,3.875,0.43958,0.641,0.79713,0.9322
2003-11-14,1.185,4.255,4.41,4.58,1.55,1.87,,2.45,,2.8425000000000002,3.17,3.7475,0.48653,0.70874,0.8031,0.92306
2003-11-17,1.135,4.17,4.3,4.46,1.46,1.83,,2.395,,2.775,3.0825,3.65,0.37655,0.63752,0.71698,0.85833
2003-11-18,1.18,4.23,4.35,4.51,1.52,1.865,,2.445,,2.825,3.135,3.7199999999999998,0.34152,0.59789,0.72408,0.87064
2003-11-19,1.13,4.16,4.3,4.47,1.49,1.8,,2.37,,2.775,3.075,3.6550000000000002,0.36112,0.57696,0.70107,0.84305
2003-11-20,1.18,4.16,4.3,4.45,1.5150000000000001,1.835,,2.39,,2.7800000000000002,3.085,3.6550000000000002,0.43334,0.63085,0.70254,0.87248
2003-11-21,1.155,4.11,4.24,4.38,1.49,1.7850000000000001,,2.315,,2.715,3.02,3.5949999999999998,0.50916,0.6324,0.70476,0.85447
2003-11-24,1.165,4.14,4.27,4.41,1.495,1.815,,2.35,,2.74,3.045,3.625,0.45394,0.57925,0.71956,0.84575
2003-11-25,1.165,4.14,4.27,4.41,1.495,1.815,,2.35,,2.74,3.045,3.625,,,,
2003-11-26,1.225,4.23,4.34,4.48,1.54,1.8875,,2.425,,2.825,3.125,3.7,0.52478,0.67567,0.72159,0.85676
2003-11-27,1.275,4.31,4.4,4.55,1.63,1.9849999999999999,,2.51,,2.91,3.23,3.81,,0.72218,0.74246,0.90608
2003-11-28,1.3,4.37,4.45,4.6,1.6400000000000001,2.005,,2.56,,2.96,3.29,3.86,0.45569,0.7424,0.75903,0.92037
2003-12-01,1.335,4.415,4.55,4.68,1.6949999999999998,2.035,,2.635,,3.035,3.335,3.9050000000000002,0.36778,0.67218,0.74266,0.91434
2003-12-02,1.315,4.38,4.48,4.61,1.675,1.9975,,2.5949999999999998,,2.995,3.295,3.86,0.28454,0.61143,0.75256,0.92384
2003-12-03,1.3,4.385,4.485,4.62,1.655,1.9849999999999999,,2.59,,2.99,3.305,3.8725,0.30159,0.63755,0.72672,0.92417
2003-12-04,1.28,4.3475,4.47,4.62,1.6600000000000001,1.9525000000000001,,2.555,,2.95,3.255,3.8375,0.253,0.63685,0.73437,0.91843
2003-12-05,1.22,4.29,4.41,4.55,1.58,1.9,,2.495,,2.885,3.195,3.7800000000000002,0.33278,0.63723,0.70845,0.87396
2003-12-08,1.145,4.19,4.31,4.45,1.47,1.7850000000000001,,2.3825,,2.775,3.095,3.68,0.34158,0.6521,0.71972,0.83686
2003-12-09,1.1825,4.2,4.32,4.46,1.4875,1.8050000000000002,,2.3925,,2.795,3.105,3.69,0.33567,0.63702,0.71588,0.86323
2003-12-10,1.185,4.265,4.38,4.52,1.5225,1.845,,2.445,,2.8449999999999998,3.155,3.745,0.36893,0.62562,0.75409,0.89204
2003-12-11,1.1925,4.28,4.41,4.55,1.5350000000000001,1.855,,2.455,,2.855,3.17,3.745,0.41807,0.69474,0.74803,0.8802
2003-12-12,1.13,4.22,4.34,4.48,1.4775,1.8050000000000002,,2.4050000000000002,,2.805,3.125,3.69,0.44011,0.68909,0.76155,0.87848
2003-12-15,1.155,4.24,4.37,4.51,1.495,1.815,,2.41,,2.825,3.135,3.7199999999999998,0.48839,0.72737,0.80007,0.90256
2003-12-16,1.145,4.19,4.32,4.47,1.475,1.78,,2.365,,2.775,3.09,3.665,0.47297,0.71219,0.80163,0.90913
2003-12-17,1.13,4.125,4.27,4.43,1.43,1.74,,2.3,,2.695,3.0275,3.5925000000000002,0.50695,0.69805,0.80942,0.89815
2003-12-18,1.13,4.09,4.23,4.39,1.435,1.7149999999999999,,2.265,,2.6550000000000002,2.975,3.565,0.48372,0.67511,0.81839,0.90503
2003-12-19,1.13,4.09,4.23,4.39,1.4325,1.725,,2.265,,2.6550000000000002,2.975,3.545,0.52522,0.68524,0.8094,0.89486
2003-12-22,1.135,4.025,4.19,4.34,1.4375,1.705,,2.225,,2.635,2.935,3.5,0.51434,0.70655,0.79291,0.89302
2003-12-23,1.145,4.025,4.13,4.3,1.445,1.705,,2.235,,2.645,2.935,3.505,0.53415,0.67261,0.78568,0.88814
2003-12-24,1.165,4.055,4.16,4.31,1.465,1.7349999999999999,,2.255,,2.6550000000000002,2.965,3.5300000000000002,0.63438,0.67822,0.79201,0.90655
2003-12-25,1.165,4.055,4.16,4.31,1.465,1.7349999999999999,,2.255,,2.6550000000000002,2.965,3.5324999999999998,,,,
2003-12-26,1.135,4.025,4.15,4.3,1.44,1.7149999999999999,,2.245,,2.645,2.945,3.515,0.54466,0.66976,0.78095,0.89547
2003-12-29,1.125,4.015,4.13,4.3,1.405,1.6949999999999998,,2.225,,2.625,2.93,3.495,0.56983,0.72236,0.78948,0.8815
2003-12-30,1.15,4.04,4.15,4.33,1.435,1.72,,2.255,,2.6550000000000002,2.9625,3.52,0.55578,0.66074,0.77163,0.89126
2003-12-31,1.1375,4.03,4.12,4.33,1.425,1.7149999999999999,,2.25,,2.64,2.95,3.51,0.46918,0.64247,0.76599,0.87914
2004-01-01,1.1375,4.035,4.12,4.33,1.425,1.7149999999999999,,2.25,,2.64,2.95,3.51,,,,
2004-01-02,1.165,4.125,4.23,4.4,1.4725,1.77,,2.32,,2.7275,3.04,3.62,0.63257,0.64342,0.75015,0.874
2004-01-05,1.185,4.215,4.32,4.5,1.505,1.825,,2.395,,2.8025,3.115,3.695,0.70354,0.67144,0.76766,0.87735
2004-01-06,1.145,4.115,4.23,4.4,1.465,1.75,,2.31,,2.715,3.025,3.5975,0.58229,0.7239,0.76516,0.87888
2004-01-07,1.135,4.135,4.25,4.41,1.41,1.74,,2.325,,2.74,3.035,3.625,0.44967,0.64128,0.73341,0.83552
2004-01-08,1.11,4.1,4.23,4.4,1.3925,1.6975,,2.265,,2.675,2.99,3.57,0.47901,0.64582,0.73271,0.83114
2004-01-09,1.095,4.0725,4.2,4.4,1.395,1.6925,,2.26,,2.6725,2.985,3.545,0.58474,0.63518,0.73697,0.81004
2004-01-12,1.0075,3.91,4.03,4.21,1.305,1.5675,,2.105,,2.495,2.81,3.395,0.63168,0.67068,0.71199,0.79835
2004-01-13,1.015,3.92,4.05,4.22,1.3,1.5775000000000001,,2.095,,2.485,2.815,3.385,0.5417,0.66721,0.73548,0.79089
2004-01-14,0.995,3.795,3.95,4.13,1.26,1.5150000000000001,,2.015,,2.4125,2.7325,3.29,0.60678,0.71067,0.73168,0.78293
2004-01-15,0.995,3.775,3.88,4.08,1.26,1.505,,1.98,,2.365,2.675,3.2425,0.65924,0.69607,0.75789,0.8139
2004-01-16,1.04,3.82,3.91,4.08,1.305,1.55,,2.03,,2.425,2.735,3.3,0.73297,0.76686,0.78054,0.8318
2004-01-19,1.055,3.885,4.015,4.15,1.325,1.5875,,2.085,,2.495,2.8,3.385,,0.78577,0.78525,0.83325
2004-01-20,1.02,3.86,3.9699999999999998,4.15,1.29,1.5550000000000002,,2.0375,,2.4325,2.765,3.35,0.7398,0.69729,0.75975,0.81065
2004-01-21,1.02,3.83,3.93,4.11,1.275,1.5274999999999999,,2.0125,,2.41,2.735,3.315,0.80119,0.76338,0.77369,0.81346
2004-01-22,1.02,3.83,3.93,4.11,1.28,1.5274999999999999,,2.0125,,2.41,2.735,3.315,,,,
2004-01-23,1.02,3.83,3.93,4.11,1.28,1.5274999999999999,,2.0125,,2.41,2.735,3.315,,,,
2004-01-26,1.025,3.81,3.93,4.11,1.285,1.53,,2.015,,2.4,2.7199999999999998,3.295,0.92542,0.75318,0.77607,0.81782
