,GJGB1 Index,GJGB10 Index,GJGB15 Index,GJGB2 Index,GJGB20 Index,GJGB3 Index,GJGB30 Index,GJGB4 Index,GJGB40 Index,GJGB5 Index,GJGB6 Index,GJGB7 Index,GJGB8 Index,GJGB9 Index
9/12/2002,0.012,1.039,1.262,0.035,1.613,0.119,1.758,0.199,,0.293,0.396,0.546,0.714,0.886
9/13/2002,0.01,1.038,1.274,0.035,1.624,0.124,1.768,0.2,,0.294,0.415,0.569,0.729,0.89
9/16/2002,0.014,1.04,1.275,0.035,1.625,0.125,1.768,0.2,,0.294,0.416,0.571,0.73,0.891
9/17/2002,0.01,1.065,1.315,0.035,1.664,0.125,1.823,0.2,,0.294,0.417,0.571,0.739,0.913
9/18/2002,0.012,1.242,1.482,0.045,1.827,0.162,1.991,0.268,,0.398,0.561,0.76,0.929,1.092
9/19/2002,0.01,1.19,1.431,0.051,1.778,0.152,1.943,0.226,,0.324,0.487,0.669,0.855,1.039
9/20/2002,0.012,1.3,1.544,0.054,1.9,0.159,2.065,0.246,,0.358,0.538,0.737,0.945,1.147
9/23/2002,0.011,1.3,1.545,0.054,1.9,0.159,2.065,0.25,,0.358,0.542,0.746,0.945,1.147
9/24/2002,0.012,1.284,1.531,0.055,1.899,0.161,2.065,0.249,,0.364,0.535,0.729,0.929,1.114
9/25/2002,0.006,1.222,1.479,0.055,1.848,0.155,2.01,0.238,,0.343,0.496,0.678,0.868,1.05
9/26/2002,0.01,1.234,1.498,0.059,1.875,0.159,2.03,0.274,,0.36,0.565,0.736,0.926,1.105
9/27/2002,0.01,1.224,1.468,0.06,1.865,0.155,2.008,0.273,,0.363,0.56,0.724,0.91,1.094
9/30/2002,0.02,1.186,1.43,0.06,1.829,0.139,1.965,0.254,,0.344,0.535,0.695,0.874,1.055
10/1/2002,0.02,1.139,1.389,0.05,1.79,0.144,1.924,0.235,,0.325,0.506,0.665,0.839,1.015
10/2/2002,0.02,1.143,1.395,0.049,1.798,0.144,1.935,0.239,,0.334,0.51,0.665,0.84,1.02
10/3/2002,0.021,1.144,1.408,0.05,1.819,0.14,1.954,0.229,,0.315,0.495,0.65,0.829,1.014
10/4/2002,0.021,1.156,1.432,0.05,1.849,0.139,2.014,0.225,,0.31,0.494,0.654,0.833,1.024
10/7/2002,0.021,1.187,1.459,0.049,1.873,0.139,2.049,0.229,,0.318,0.504,0.677,0.858,1.047
10/8/2002,0.021,1.169,1.435,0.049,1.843,0.145,2.028,0.235,,0.324,0.499,0.674,0.854,1.039
10/9/2002,0.021,1.156,1.422,0.049,1.839,0.14,2.09,0.22,,0.304,0.479,0.654,0.839,1.028
10/10/2002,0.02,1.14,1.439,0.049,1.864,0.13,2.128,0.21,,0.286,0.456,0.625,0.815,1.014
10/11/2002,0.02,1.104,1.401,0.05,1.824,0.136,2.089,0.214,,0.289,0.445,0.604,0.789,0.98
10/14/2002,0.02,1.105,1.402,0.05,1.825,0.135,2.089,0.213,,0.289,0.444,0.604,0.79,0.979
10/15/2002,0.02,1.068,1.36,0.049,1.789,0.136,2.059,0.214,,0.284,0.43,0.57,0.749,0.944
10/16/2002,0.02,1.063,1.345,0.049,1.775,0.14,2.044,0.219,,0.289,0.434,0.575,0.75,0.939
10/17/2002,0.02,1.068,1.338,0.049,1.759,0.15,2.02,0.229,,0.299,0.449,0.59,0.76,0.944
10/18/2002,0.02,1.094,1.353,0.049,1.776,0.15,2.04,0.229,,0.3,0.454,0.605,0.784,0.969
10/21/2002,0.02,1.075,1.333,0.049,1.749,0.148,2.014,0.22,,0.29,0.439,0.589,0.768,0.949
10/22/2002,0.02,1.089,1.345,0.05,1.749,0.155,2.014,0.23,,0.304,0.465,0.633,0.797,0.969
10/23/2002,0.02,1.084,1.309,0.05,1.714,0.154,1.949,0.224,,0.298,0.449,0.604,0.779,0.954
10/24/2002,0.02,1.079,1.313,0.05,1.719,0.154,1.949,0.224,,0.299,0.449,0.604,0.775,0.954
10/25/2002,0.02,1.078,1.314,0.05,1.724,0.154,1.955,0.224,,0.299,0.448,0.604,0.775,0.954
10/28/2002,0.021,1.048,1.293,0.05,1.705,0.15,1.94,0.215,,0.29,0.43,0.584,0.754,0.928
10/29/2002,0.021,1.044,1.28,0.049,1.691,0.149,1.924,0.214,,0.288,0.425,0.579,0.749,0.924
10/30/2002,0.02,1.039,1.259,0.05,1.669,0.149,1.893,0.215,,0.289,0.429,0.584,0.75,0.92
10/31/2002,0.02,0.994,1.205,0.045,1.615,0.135,1.834,0.198,,0.269,0.395,0.545,0.705,0.875
11/1/2002,0.02,0.984,1.195,0.045,1.604,0.135,1.828,0.204,,0.275,0.393,0.529,0.69,0.86
11/4/2002,0.02,0.985,1.195,0.045,1.605,0.135,1.828,0.205,,0.275,0.408,0.53,0.69,0.86
11/5/2002,0.021,0.966,1.18,0.045,1.584,0.14,1.807,0.208,,0.279,0.393,0.529,0.68,0.845
11/6/2002,0.02,0.983,1.185,0.046,1.585,0.144,1.808,0.218,,0.292,0.409,0.547,0.699,0.859
11/7/2002,0.02,0.999,1.193,0.05,1.595,0.149,1.812,0.224,,0.296,0.416,0.554,0.71,0.874
11/8/2002,0.02,1,1.193,0.05,1.594,0.149,1.812,0.224,,0.295,0.407,0.544,0.705,0.874
11/11/2002,0.02,0.964,1.159,0.05,1.56,0.15,1.781,0.22,,0.289,0.386,0.521,0.676,0.839
11/12/2002,0.02,0.964,1.155,0.05,1.554,0.15,1.724,0.22,,0.289,0.384,0.524,0.679,0.839
11/13/2002,0.02,0.96,1.145,0.05,1.54,0.149,1.775,0.219,,0.284,0.384,0.528,0.679,0.834
11/14/2002,0.02,1.01,1.199,0.049,1.59,0.15,1.824,0.23,,0.304,0.417,0.575,0.729,0.884
11/15/2002,0.02,1.016,1.207,0.048,1.598,0.15,1.823,0.23,,0.304,0.421,0.574,0.733,0.894
11/18/2002,0.02,1.028,1.219,0.049,1.608,0.15,1.835,0.235,,0.308,0.43,0.584,0.744,0.909
11/19/2002,0.02,0.994,1.189,0.048,1.579,0.15,1.803,0.234,,0.304,0.412,0.559,0.714,0.879
11/20/2002,0.02,0.995,1.199,0.048,1.587,0.154,1.803,0.241,,0.314,0.422,0.57,0.72,0.879
11/21/2002,0.02,1.023,1.229,0.059,1.619,0.175,1.83,0.27,,0.348,0.463,0.623,0.762,0.914
11/22/2002,0.02,1.034,1.209,0.059,1.599,0.165,1.804,0.249,,0.319,0.431,0.584,0.729,0.885
11/25/2002,0.02,1.005,1.179,0.059,1.57,0.164,1.774,0.239,,0.3,0.406,0.544,0.694,0.854
11/26/2002,0.02,0.984,1.163,0.059,1.554,0.161,1.759,0.234,,0.29,0.389,0.52,0.669,0.834
11/27/2002,0.02,0.994,1.173,0.064,1.564,0.165,1.773,0.24,,0.299,0.403,0.53,0.68,0.843
11/28/2002,0.02,1,1.193,0.064,1.584,0.164,1.809,0.239,,0.294,0.394,0.524,0.679,0.848
11/29/2002,0.02,1.002,1.203,0.065,1.602,0.165,1.83,0.24,,0.3,0.406,0.539,0.688,0.852
12/2/2002,0.02,1.014,1.229,0.064,1.633,0.164,1.859,0.239,,0.304,0.407,0.539,0.693,0.859
12/3/2002,0.02,1.034,1.25,0.064,1.655,0.169,1.88,0.249,,0.315,0.425,0.564,0.714,0.878
12/4/2002,0.02,1.025,1.223,0.065,1.63,0.17,1.849,0.25,,0.33,0.426,0.565,0.706,0.869
12/5/2002,0.021,1.028,1.223,0.064,1.631,0.17,1.85,0.255,,0.34,0.439,0.579,0.714,0.878
12/6/2002,0.02,1.03,1.233,0.064,1.643,0.169,1.864,0.254,,0.339,0.439,0.574,0.714,0.879
12/9/2002,0.02,1.019,1.223,0.064,1.639,0.164,1.859,0.249,,0.334,0.439,0.569,0.709,0.873
12/10/2002,0.02,1.019,1.227,0.064,1.647,0.159,1.869,0.239,,0.323,0.43,0.558,0.703,0.869
12/11/2002,0.02,1.017,1.217,0.064,1.638,0.153,1.861,0.23,,0.314,0.416,0.545,0.698,0.864
12/12/2002,0.02,1.015,1.205,0.064,1.612,0.152,1.828,0.229,,0.319,0.42,0.548,0.703,0.863
12/13/2002,0.02,1.009,1.197,0.064,1.633,0.149,1.803,0.229,,0.319,0.421,0.549,0.703,0.858
12/16/2002,0.02,0.974,1.169,0.064,1.607,0.143,1.779,0.219,,0.304,0.394,0.519,0.669,0.824
12/17/2002,0.02,0.969,1.173,0.059,1.612,0.144,1.794,0.219,,0.304,0.394,0.514,0.664,0.819
12/18/2002,0.02,0.954,1.169,0.059,1.607,0.144,1.799,0.224,,0.309,0.402,0.519,0.663,0.814
12/19/2002,0.02,0.954,1.159,0.059,1.594,0.144,1.798,0.224,,0.304,0.401,0.519,0.663,0.814
12/20/2002,0.02,0.95,1.15,0.06,1.578,0.145,1.785,0.226,,0.305,0.411,0.53,0.669,0.815
12/23/2002,0.019,0.95,1.15,0.06,1.579,0.145,1.785,0.226,,0.305,0.419,0.53,0.669,0.815
12/24/2002,0.02,0.945,1.145,0.059,1.57,0.144,1.774,0.225,,0.3,0.403,0.52,0.659,0.81
12/25/2002,0.02,0.929,1.129,0.059,1.546,0.141,1.751,0.224,,0.296,0.394,0.515,0.653,0.798
12/26/2002,0.02,0.939,1.143,0.055,1.554,0.14,1.76,0.226,,0.305,0.407,0.53,0.668,0.809
12/27/2002,0.02,0.92,1.124,0.059,1.534,0.139,1.74,0.225,,0.305,0.402,0.52,0.654,0.789
12/30/2002,0.031,0.909,1.173,0.06,1.525,0.16,1.73,0.244,,0.303,0.415,0.55,0.701,0.81
12/31/2002,0.029,0.909,1.173,0.06,1.525,0.16,1.73,0.244,,0.303,0.415,0.55,0.701,0.81
1/1/2003,0.029,0.909,1.173,0.06,1.525,0.16,1.73,0.244,,0.303,0.415,0.55,0.701,0.81
1/2/2003,0.029,0.909,1.173,0.06,1.525,0.16,1.73,0.244,,0.303,0.415,0.55,0.701,0.81
1/3/2003,0.029,0.909,1.173,0.06,1.525,0.16,1.73,0.244,,0.303,0.415,0.55,0.701,0.81
1/6/2003,0.031,0.914,1.169,0.06,1.514,0.16,1.72,0.244,,0.309,0.42,0.555,0.704,0.815
1/7/2003,0.03,0.909,1.155,0.06,1.5,0.16,1.7,0.244,,0.309,0.42,0.555,0.703,0.81
1/8/2003,0.031,0.894,1.125,0.06,1.455,0.155,1.65,0.242,,0.308,0.422,0.551,0.699,0.804
1/9/2003,0.03,0.855,1.064,0.06,1.385,0.154,1.569,0.24,,0.314,0.425,0.55,0.685,0.78
1/10/2003,0.031,0.876,1.088,0.06,1.405,0.155,1.589,0.243,,0.313,0.447,0.576,0.71,0.805
1/13/2003,0.03,0.877,1.089,0.06,1.405,0.156,1.589,0.243,,0.313,0.447,0.576,0.71,0.805
1/14/2003,0.031,0.879,1.07,0.06,1.369,0.157,1.541,0.243,,0.314,0.453,0.586,0.718,0.809
1/15/2003,0.029,0.854,1.048,0.06,1.344,0.153,1.49,0.233,,0.299,0.41,0.531,0.68,0.779
1/16/2003,0.029,0.844,1.032,0.06,1.32,0.15,1.46,0.23,,0.289,0.399,0.519,0.663,0.765
1/17/2003,0.03,0.838,1.018,0.059,1.298,0.151,1.43,0.231,,0.285,0.398,0.517,0.653,0.755
1/20/2003,0.03,0.829,1.004,0.06,1.284,0.15,1.4,0.229,,0.285,0.39,0.51,0.649,0.745
1/21/2003,0.03,0.829,1.014,0.06,1.294,0.149,1.379,0.229,,0.285,0.39,0.514,0.649,0.744
1/22/2003,0.031,0.814,1.014,0.059,1.288,0.141,1.435,0.221,,0.275,0.382,0.506,0.638,0.73
1/23/2003,0.03,0.813,1.03,0.06,1.306,0.137,1.465,0.215,,0.27,0.378,0.502,0.635,0.726
1/24/2003,0.03,0.816,1.048,0.06,1.328,0.131,1.504,0.205,,0.259,0.363,0.486,0.633,0.728
1/27/2003,0.03,0.805,1.024,0.059,1.304,0.131,1.49,0.2,,0.254,0.35,0.477,0.614,0.715
1/28/2003,0.031,0.794,1.004,0.06,1.274,0.131,1.464,0.196,,0.255,0.352,0.471,0.599,0.699
1/29/2003,0.029,0.784,0.988,0.059,1.255,0.13,1.449,0.194,,0.254,0.345,0.465,0.594,0.69
1/30/2003,0.028,0.761,0.969,0.051,1.235,0.125,1.425,0.188,,0.249,0.335,0.45,0.579,0.671
1/31/2003,0.029,0.812,1.024,0.05,1.291,0.131,1.485,0.201,,0.26,0.367,0.486,0.623,0.723
2/3/2003,0.028,0.815,1.024,0.05,1.292,0.129,1.489,0.198,,0.258,0.363,0.482,0.622,0.724
2/4/2003,0.03,0.859,1.064,0.05,1.353,0.139,1.549,0.209,,0.274,0.38,0.505,0.649,0.765
2/5/2003,0.028,0.875,1.074,0.05,1.375,0.148,1.574,0.224,,0.294,0.395,0.515,0.654,0.77
2/6/2003,0.028,0.869,1.084,0.051,1.395,0.15,1.59,0.225,,0.295,0.395,0.513,0.654,0.765
2/7/2003,0.028,0.849,1.074,0.05,1.389,0.14,1.574,0.214,,0.285,0.385,0.5,0.64,0.745
2/10/2003,0.029,0.83,1.04,0.051,1.35,0.135,1.534,0.21,,0.285,0.374,0.485,0.623,0.725
2/11/2003,0.029,0.83,1.04,0.055,1.35,0.135,1.534,0.21,,0.285,0.373,0.483,0.622,0.725
2/12/2003,0.029,0.85,1.06,0.055,1.375,0.14,1.555,0.224,,0.295,0.395,0.51,0.648,0.745
2/13/2003,0.029,0.845,1.06,0.055,1.375,0.14,1.555,0.224,,0.295,0.395,0.509,0.644,0.743
2/14/2003,0.029,0.845,1.06,0.055,1.38,0.141,1.554,0.225,,0.29,0.385,0.5,0.639,0.744
2/17/2003,0.029,0.88,1.09,0.055,1.409,0.148,1.585,0.234,,0.3,0.404,0.528,0.667,0.771
2/18/2003,0.029,0.882,1.088,0.055,1.409,0.15,1.585,0.235,,0.3,0.4,0.525,0.665,0.775
2/19/2003,0.029,0.872,1.084,0.055,1.405,0.15,1.579,0.234,,0.3,0.396,0.516,0.656,0.765
2/20/2003,0.029,0.865,1.08,0.055,1.397,0.146,1.574,0.229,,0.295,0.385,0.501,0.645,0.756
2/21/2003,0.029,0.842,1.05,0.055,1.41,0.14,1.55,0.219,,0.286,0.371,0.481,0.626,0.732
2/24/2003,0.028,0.815,1.01,0.055,1.361,0.135,1.5,0.209,,0.275,0.355,0.465,0.604,0.71
2/25/2003,0.029,0.781,0.975,0.055,1.31,0.134,1.45,0.199,,0.265,0.345,0.444,0.58,0.68
2/26/2003,0.028,0.795,0.995,0.055,1.32,0.14,1.464,0.205,,0.27,0.355,0.455,0.59,0.69
2/27/2003,0.028,0.794,0.993,0.056,1.308,0.14,1.455,0.205,,0.27,0.355,0.455,0.589,0.69
2/28/2003,0.029,0.79,0.985,0.06,1.295,0.135,1.449,0.2,,0.265,0.35,0.45,0.584,0.689
3/3/2003,0.029,0.79,0.989,0.06,1.3,0.13,1.455,0.195,,0.264,0.35,0.455,0.589,0.69
3/4/2003,0.029,0.75,0.955,0.06,1.26,0.12,1.415,0.184,,0.259,0.339,0.435,0.564,0.66
3/5/2003,0.029,0.776,0.954,0.06,1.254,0.12,1.415,0.183,,0.26,0.34,0.439,0.565,0.664
3/6/2003,0.029,0.775,0.935,0.06,1.223,0.11,1.385,0.175,,0.25,0.33,0.434,0.564,0.66
3/7/2003,0.029,0.76,0.925,0.06,1.205,0.11,1.37,0.17,,0.25,0.325,0.43,0.554,0.645
3/10/2003,0.029,0.765,0.929,0.061,1.205,0.113,1.369,0.175,,0.255,0.329,0.434,0.559,0.65
3/11/2003,0.029,0.739,0.899,0.061,1.165,0.113,1.324,0.17,,0.245,0.316,0.411,0.535,0.625
3/12/2003,0.028,0.719,0.884,0.061,1.155,0.112,1.309,0.159,,0.251,0.304,0.399,0.519,0.609
3/13/2003,0.028,0.745,0.923,0.06,1.2,0.113,1.35,0.159,,0.251,0.309,0.409,0.533,0.634
3/14/2003,0.028,0.756,0.935,0.06,1.22,0.113,1.37,0.16,,0.251,0.314,0.419,0.544,0.644
3/17/2003,0.029,0.741,0.919,0.06,1.21,0.114,1.359,0.159,,0.245,0.304,0.409,0.533,0.63
3/18/2003,0.029,0.73,0.9,0.06,1.19,0.114,1.34,0.164,,0.247,0.305,0.409,0.534,0.625
3/19/2003,0.028,0.72,0.875,0.059,1.165,0.114,1.3,0.165,,0.246,0.305,0.405,0.528,0.615
3/20/2003,0.028,0.755,0.905,0.059,1.194,0.125,1.324,0.185,,0.269,0.335,0.439,0.564,0.654
3/21/2003,0.022,0.755,0.905,0.059,1.194,0.125,1.324,0.185,,0.269,0.335,0.439,0.564,0.654
3/24/2003,0.028,0.754,0.901,0.06,1.19,0.125,1.32,0.185,,0.269,0.34,0.444,0.565,0.654
3/25/2003,0.029,0.725,0.871,0.065,1.16,0.13,1.29,0.185,,0.264,0.325,0.415,0.53,0.621
3/26/2003,0.028,0.724,0.866,0.071,1.155,0.13,1.285,0.185,,0.264,0.325,0.42,0.531,0.62
3/27/2003,0.028,0.745,0.881,0.071,1.165,0.14,1.294,0.2,,0.278,0.345,0.441,0.551,0.64
3/28/2003,0.029,0.755,0.89,0.07,1.175,0.14,1.305,0.2,,0.274,0.345,0.44,0.56,0.649
3/31/2003,0.04,0.709,0.84,0.07,1.119,0.13,1.245,0.186,,0.25,0.344,0.43,0.545,0.63
4/1/2003,0.039,0.704,0.819,0.07,1.094,0.15,1.213,0.21,,0.26,0.354,0.439,0.549,0.629
4/2/2003,0.04,0.704,0.815,0.07,1.085,0.15,1.205,0.215,,0.268,0.365,0.449,0.56,0.639
4/3/2003,0.04,0.675,0.785,0.07,1.044,0.14,1.159,0.206,,0.261,0.356,0.441,0.546,0.62
4/4/2003,0.041,0.708,0.819,0.07,1.075,0.135,1.194,0.205,,0.259,0.364,0.454,0.559,0.639
4/7/2003,0.04,0.728,0.856,0.07,1.115,0.139,1.245,0.215,,0.271,0.386,0.479,0.59,0.67
4/8/2003,0.039,0.73,0.859,0.07,1.119,0.14,1.249,0.214,,0.273,0.384,0.467,0.584,0.668
4/9/2003,0.04,0.689,0.805,0.07,1.055,0.139,1.19,0.208,,0.263,0.359,0.439,0.545,0.625
4/10/2003,0.04,0.691,0.8,0.07,1.045,0.139,1.179,0.2,,0.254,0.364,0.445,0.55,0.625
4/11/2003,0.04,0.689,0.8,0.068,1.044,0.137,1.179,0.198,,0.25,0.354,0.439,0.544,0.62
4/14/2003,0.04,0.663,0.77,0.065,1.01,0.138,1.145,0.199,,0.25,0.349,0.425,0.529,0.599
4/15/2003,0.04,0.669,0.774,0.065,1.01,0.133,1.139,0.199,,0.254,0.345,0.424,0.53,0.604
4/16/2003,0.04,0.665,0.77,0.064,1,0.127,1.114,0.193,,0.248,0.339,0.415,0.52,0.6
4/17/2003,0.039,0.655,0.755,0.064,0.978,0.127,1.079,0.188,,0.244,0.339,0.414,0.515,0.594
4/18/2003,0.039,0.641,0.734,0.064,0.985,0.123,1.038,0.184,,0.239,0.33,0.405,0.501,0.58
4/21/2003,0.04,0.639,0.734,0.065,0.974,0.123,1.029,0.184,,0.239,0.329,0.404,0.499,0.575
4/22/2003,0.039,0.645,0.745,0.065,0.985,0.123,1.04,0.184,,0.24,0.329,0.405,0.504,0.579
4/23/2003,0.039,0.644,0.749,0.065,0.995,0.122,1.059,0.184,,0.244,0.329,0.405,0.505,0.579
4/24/2003,0.039,0.635,0.734,0.065,0.98,0.121,1.049,0.183,,0.24,0.318,0.394,0.494,0.569
4/25/2003,0.038,0.629,0.719,0.064,0.96,0.121,1.039,0.178,,0.235,0.314,0.394,0.49,0.565
4/28/2003,0.035,0.614,0.698,0.06,0.935,0.112,1.024,0.169,,0.225,0.304,0.384,0.479,0.549
4/29/2003,0.035,0.614,0.698,0.06,0.935,0.114,1.024,0.17,,0.225,0.303,0.384,0.479,0.549
4/30/2003,0.024,0.615,0.693,0.059,0.924,0.107,1.014,0.163,,0.219,0.299,0.383,0.479,0.55
5/1/2003,0.029,0.615,0.69,0.054,0.93,0.102,1.025,0.158,,0.215,0.29,0.375,0.475,0.549
5/2/2003,0.029,0.614,0.689,0.054,0.935,0.102,1.04,0.158,,0.214,0.284,0.369,0.469,0.546
5/5/2003,0.03,0.614,0.69,0.055,0.935,0.105,1.04,0.16,,0.214,0.284,0.369,0.469,0.544
5/6/2003,0.029,0.619,0.695,0.055,0.945,0.104,1.065,0.158,,0.21,0.284,0.369,0.47,0.55
5/7/2003,0.03,0.605,0.685,0.055,0.93,0.103,1.055,0.158,,0.209,0.28,0.36,0.464,0.54
5/8/2003,0.03,0.599,0.683,0.055,0.925,0.102,1.049,0.159,,0.21,0.283,0.359,0.464,0.539
5/9/2003,0.026,0.589,0.664,0.053,0.898,0.094,1.02,0.151,,0.2,0.279,0.353,0.449,0.524
5/12/2003,0.025,0.579,0.655,0.053,0.875,0.093,1.005,0.149,,0.199,0.274,0.345,0.44,0.514
5/13/2003,0.024,0.585,0.655,0.053,0.871,0.093,0.994,0.149,,0.2,0.279,0.349,0.444,0.519
5/14/2003,0.024,0.589,0.668,0.054,0.884,0.092,0.989,0.149,,0.205,0.283,0.353,0.449,0.52
5/15/2003,0.023,0.598,0.678,0.053,0.9,0.092,1.004,0.148,,0.2,0.279,0.349,0.449,0.528
5/16/2003,0.02,0.585,0.666,0.05,0.89,0.088,0.994,0.138,,0.18,0.26,0.326,0.43,0.514
5/19/2003,0.02,0.608,0.709,0.049,0.938,0.092,1.054,0.148,,0.193,0.278,0.348,0.454,0.538
5/20/2003,0.02,0.594,0.696,0.05,0.929,0.088,1.09,0.144,,0.19,0.274,0.339,0.443,0.524
5/21/2003,0.02,0.578,0.671,0.05,0.905,0.077,1.06,0.133,,0.179,0.264,0.329,0.433,0.508
5/22/2003,0.018,0.57,0.674,0.05,0.915,0.077,1.068,0.133,,0.173,0.259,0.324,0.429,0.499
5/23/2003,0.018,0.578,0.689,0.05,0.939,0.077,1.1,0.133,,0.175,0.254,0.323,0.429,0.504
5/26/2003,0.018,0.555,0.665,0.05,0.915,0.078,1.084,0.129,,0.165,0.239,0.299,0.404,0.48
5/27/2003,0.016,0.539,0.64,0.049,0.884,0.078,1.065,0.129,,0.164,0.234,0.294,0.394,0.469
5/28/2003,0.018,0.53,0.633,0.05,0.88,0.077,1.065,0.123,,0.16,0.224,0.279,0.379,0.459
5/29/2003,0.018,0.539,0.649,0.049,0.899,0.077,1.095,0.123,,0.16,0.219,0.273,0.379,0.464
5/30/2003,0.018,0.54,0.654,0.05,0.904,0.077,1.096,0.128,,0.164,0.224,0.268,0.379,0.464
6/2/2003,0.018,0.539,0.663,0.05,0.919,0.078,1.11,0.129,,0.165,0.224,0.274,0.384,0.464
6/3/2003,0.018,0.51,0.639,0.049,0.895,0.079,1.11,0.129,,0.165,0.224,0.269,0.369,0.445
6/4/2003,0.02,0.525,0.634,0.049,0.89,0.077,1.105,0.128,,0.165,0.219,0.269,0.364,0.439
6/5/2003,0.012,0.524,0.634,0.049,0.895,0.077,1.11,0.123,,0.16,0.214,0.259,0.359,0.434
6/6/2003,0.012,0.514,0.619,0.045,0.873,0.072,1.094,0.118,,0.155,0.209,0.254,0.354,0.429
6/9/2003,0.012,0.506,0.605,0.045,0.85,0.073,1.069,0.119,,0.155,0.21,0.254,0.349,0.424
6/10/2003,0.012,0.474,0.569,0.045,0.804,0.078,1.024,0.124,,0.16,0.209,0.253,0.334,0.399
6/11/2003,0.01,0.456,0.541,0.045,0.77,0.077,0.985,0.123,,0.171,0.209,0.24,0.329,0.384
6/12/2003,0.01,0.448,0.531,0.045,0.764,0.074,0.979,0.122,,0.17,0.198,0.223,0.319,0.374
6/13/2003,0.01,0.455,0.555,0.045,0.78,0.075,0.995,0.122,,0.175,0.209,0.234,0.334,0.385
6/16/2003,0.01,0.465,0.56,0.045,0.784,0.077,1,0.123,,0.175,0.215,0.244,0.344,0.395
6/17/2003,0.01,0.48,0.57,0.045,0.784,0.082,1.004,0.138,,0.189,0.243,0.282,0.369,0.415
6/18/2003,0.012,0.534,0.621,0.045,0.865,0.095,1.06,0.163,,0.223,0.293,0.344,0.429,0.474
6/19/2003,0.01,0.693,0.795,0.054,1.066,0.132,1.27,0.222,,0.301,0.393,0.473,0.574,0.634
6/20/2003,0.01,0.599,0.701,0.05,0.975,0.107,1.195,0.169,,0.23,0.31,0.383,0.479,0.539
6/23/2003,0.012,0.64,0.75,0.055,1.035,0.123,1.259,0.194,,0.26,0.34,0.414,0.515,0.575
6/24/2003,0.012,0.645,0.764,0.059,1.061,0.128,1.285,0.199,,0.264,0.335,0.405,0.51,0.576
6/25/2003,0.01,0.639,0.755,0.066,1.065,0.127,1.289,0.194,,0.259,0.324,0.394,0.499,0.565
6/26/2003,0.01,0.638,0.73,0.065,1.043,0.127,1.264,0.193,,0.258,0.326,0.394,0.494,0.56
6/27/2003,0.01,0.735,0.81,0.07,1.135,0.142,1.323,0.219,,0.299,0.385,0.469,0.584,0.655
6/30/2003,0.02,0.846,0.935,0.084,1.236,0.178,1.409,0.265,,0.355,0.478,0.592,0.694,0.785
7/1/2003,0.02,0.865,0.959,0.094,1.27,0.218,1.449,0.304,,0.369,0.489,0.604,0.71,0.805
7/2/2003,0.021,0.91,1.011,0.104,1.33,0.227,1.51,0.318,,0.389,0.509,0.624,0.744,0.844
7/3/2003,0.024,1.133,1.235,0.115,1.589,0.262,1.748,0.388,,0.485,0.65,0.794,0.93,1.049
7/4/2003,0.025,1.059,1.189,0.115,1.56,0.256,1.715,0.372,,0.47,0.612,0.751,0.875,0.99
7/7/2003,0.025,1.095,1.25,0.116,1.635,0.258,1.79,0.379,,0.475,0.635,0.781,0.916,1.029
7/8/2003,0.025,1.169,1.338,0.122,1.755,0.268,1.926,0.404,,0.51,0.681,0.832,0.989,1.105
7/9/2003,0.024,1.114,1.289,0.112,1.714,0.237,1.955,0.352,,0.444,0.614,0.759,0.919,1.041
7/10/2003,0.024,1.04,1.193,0.099,1.599,0.202,1.838,0.306,,0.394,0.554,0.699,0.849,0.969
7/11/2003,0.025,0.99,1.105,0.098,1.478,0.193,1.713,0.293,,0.385,0.535,0.679,0.815,0.925
7/14/2003,0.025,1.005,1.123,0.099,1.488,0.198,1.724,0.309,,0.402,0.554,0.699,0.834,0.94
7/15/2003,0.025,1.039,1.169,0.103,1.529,0.208,1.765,0.324,,0.424,0.574,0.719,0.865,0.969
7/16/2003,0.024,1.045,1.16,0.107,1.509,0.216,1.744,0.338,,0.445,0.593,0.744,0.88,0.984
7/17/2003,0.025,0.97,1.089,0.108,1.414,0.201,1.658,0.303,,0.395,0.519,0.654,0.799,0.909
7/18/2003,0.025,0.965,1.093,0.108,1.414,0.202,1.67,0.298,,0.384,0.509,0.639,0.785,0.899
7/21/2003,0.025,0.965,1.096,0.117,1.415,0.203,1.67,0.3,,0.384,0.511,0.642,0.787,0.9
7/22/2003,0.025,0.964,1.114,0.103,1.444,0.199,1.725,0.289,,0.369,0.495,0.629,0.776,0.895
7/23/2003,0.026,0.965,1.133,0.103,1.475,0.193,1.755,0.284,,0.359,0.485,0.625,0.771,0.89
7/24/2003,0.026,1.006,1.179,0.103,1.524,0.201,1.81,0.306,,0.388,0.519,0.662,0.808,0.93
7/25/2003,0.025,0.97,1.165,0.094,1.52,0.18,1.73,0.271,,0.339,0.474,0.609,0.765,0.894
7/28/2003,0.025,0.925,1.115,0.089,1.475,0.168,1.685,0.249,,0.314,0.439,0.564,0.716,0.845
7/29/2003,0.026,0.954,1.156,0.084,1.538,0.173,1.755,0.263,,0.335,0.458,0.573,0.734,0.868
7/30/2003,0.025,0.965,1.175,0.089,1.555,0.172,1.774,0.263,,0.334,0.459,0.583,0.744,0.881
7/31/2003,0.025,0.945,1.135,0.08,1.514,0.163,1.73,0.248,,0.319,0.443,0.568,0.725,0.859
