,BA1 Comdty,ED1 Comdty,EF1 Comdty,ER1 Comdty,ES1 Comdty,IR1 Comdty,L 1 Comdty
2005-09-01,97.28,96.205,99.945,97.87,99.23,94.41,95.44
2005-09-02,97.21,96.1775,99.945,97.87,99.23,94.43,95.44
2005-09-05,,96.2025,99.94,97.875,99.23,94.42,95.43
2005-09-06,97.15,96.1625,99.94,97.87,99.23,94.4,95.44
2005-09-07,97.12,96.1175,99.94,97.87,99.22,94.38,95.43
2005-09-08,97.135,96.1225,99.94,97.865,99.23,94.37,95.42
2005-09-09,97.125,96.1225,99.94,97.865,99.23,94.42,95.42
2005-09-12,97.12,96.11,99.945,97.87,99.23,94.41,95.4
2005-09-13,97.11,96.1075,99.945,97.865,99.22,94.4,95.41
2005-09-14,97.095,96.1075,99.945,97.865,99.22,94.41,95.4
2005-09-15,97.08,96.105,99.94,97.865,99.24,94.4,95.4
2005-09-16,97.07,96.09,99.945,97.865,99.24,94.4,95.4
2005-09-19,97.067,96.08,99.945,97.864,99.242,94.38,95.41
2005-09-20,96.895,95.775,99.92,97.84,99.16,94.39,95.4
2005-09-21,96.905,95.795,99.92,97.845,99.18,94.39,95.401
2005-09-22,96.9,95.81,99.925,97.845,99.18,94.41,95.52
2005-09-23,96.825,95.755,99.925,97.825,99.17,94.4,95.5
2005-09-26,96.77,95.72,99.925,97.81,99.14,94.38,95.47
2005-09-27,96.745,95.69,99.925,97.81,99.12,94.36,95.45
2005-09-28,96.73,95.675,99.925,97.8,99.12,94.35,95.47
2005-09-29,96.705,95.67,99.925,97.785,99.1,94.36,95.52
2005-09-30,96.695,95.615,99.925,97.785,99.09,94.35,95.5
2005-10-03,96.705,95.6,99.93,97.78,99.07,94.33,95.5
2005-10-04,96.715,95.595,99.925,97.775,99.08,94.33,95.5
2005-10-05,96.72,95.6,99.93,97.77,99.09,94.35,95.52
2005-10-06,96.72,95.605,99.93,97.76,99.1,94.36,95.55
2005-10-07,96.68,95.61,99.925,97.73,99.08,94.35,95.57
2005-10-10,,95.61,99.92,97.735,99.08,94.34,95.59
2005-10-11,96.665,95.605,99.925,97.72,99.07,94.34,95.55
2005-10-12,96.655,95.59,99.93,97.73,99.08,94.31,95.51
2005-10-13,96.655,95.58,99.925,97.735,99.1,94.33,95.48
2005-10-14,96.645,95.575,99.93,97.74,99.09,94.32,95.47
2005-10-17,96.63,95.575,99.925,97.695,99.07,94.33,95.46
2005-10-18,96.615,95.575,99.925,97.7,99.06,94.33,95.49
2005-10-19,96.59,95.575,99.93,97.735,99.08,94.34,95.47
2005-10-20,96.61,95.575,99.93,97.71,99.08,94.34,95.43
2005-10-21,96.61,95.59,99.93,97.72,99.04,94.34,95.43
2005-10-24,96.595,95.57,99.93,97.725,99.03,94.34,95.43
2005-10-25,96.57,95.555,99.925,97.69,99.02,94.32,95.42
2005-10-26,96.56,95.535,99.925,97.66,99.03,94.34,95.42
2005-10-27,96.57,95.535,99.93,97.625,99.04,94.35,95.42
2005-10-28,96.56,95.52,99.93,97.63,99.03,94.36,95.42
2005-10-31,96.555,95.52,99.93,97.62,99.0,94.36,95.42
2005-11-01,96.555,95.515,99.93,97.615,99.0,94.36,95.41
2005-11-02,96.55,95.51,99.93,97.6,98.93,94.36,95.4
2005-11-03,96.55,95.505,99.93,97.61,98.9,94.36,95.38
2005-11-04,96.53,95.5,99.935,97.595,98.89,94.36,95.38
2005-11-07,96.525,95.5,99.925,97.58,98.92,94.36,95.38
2005-11-08,96.53,95.505,99.93,97.575,98.94,94.36,95.39
2005-11-09,96.52,95.495,99.935,97.545,98.92,94.36,95.37
2005-11-10,96.525,95.5,99.935,97.575,98.95,94.37,95.37
2005-11-11,,95.5,99.935,97.565,98.94,94.37,95.37
2005-11-14,96.51,95.49,99.935,97.54,98.93,94.38,95.37
2005-11-15,96.51,95.4875,99.935,97.55,98.94,94.38,95.38
2005-11-16,96.51,95.4925,99.935,97.575,98.95,94.38,95.39
2005-11-17,96.515,95.4975,99.93,97.56,98.94,94.38,95.39
2005-11-18,96.5,95.49,99.93,97.47,98.9,94.38,95.39
2005-11-21,96.495,95.495,99.935,97.49,98.94,94.38,95.4
2005-11-22,96.525,95.515,99.935,97.49,98.94,94.38,95.4
2005-11-23,96.505,95.505,99.935,97.49,98.94,94.38,95.4
2005-11-24,96.495,95.51,99.935,97.5,98.95,94.39,95.4
2005-11-25,96.495,95.5125,99.935,97.495,98.93,94.39,95.4
2005-11-28,96.495,95.5125,99.935,97.485,98.92,94.39,95.4
2005-11-29,96.495,95.5075,99.935,97.485,98.92,94.39,95.39
2005-11-30,96.505,95.505,99.935,97.48,98.92,94.39,95.39
2005-12-01,96.51,95.4975,99.935,97.515,98.9,94.39,95.39
2005-12-02,96.515,95.5,99.935,97.535,98.91,94.39,95.39
2005-12-05,96.515,95.4975,99.935,97.53,98.9,94.39,95.38
2005-12-06,96.525,95.5,99.935,97.54,98.93,94.38,95.38
2005-12-07,96.52,95.5,99.93,97.54,98.93,94.38,95.38
2005-12-08,96.53,95.5,99.93,97.535,98.93,94.37,95.37
2005-12-09,96.53,95.4975,99.93,97.525,98.92,94.32,95.36
2005-12-12,96.52,95.495,99.93,97.535,98.93,94.3,95.36
2005-12-13,96.52,95.4925,99.935,97.53,98.9,94.3,95.36
2005-12-14,96.52,95.4925,99.935,97.53,98.87,94.31,95.36
2005-12-15,96.515,95.495,99.935,97.52,98.99,94.34,95.36
2005-12-16,96.505,95.4975,99.93,97.515,99.01,94.34,95.35
2005-12-19,96.493,95.5,99.935,97.514,99.007,94.35,95.36
2005-12-20,96.065,95.22,99.915,97.29,98.7,94.35,95.36
2005-12-21,96.045,95.2,99.91,97.28,98.72,94.36,95.36
2005-12-22,96.045,95.21,99.915,97.285,98.71,94.36,95.52
2005-12-23,96.035,95.23,99.92,97.295,98.72,94.37,95.53
2005-12-26,,,99.915,,,94.37,
2005-12-27,,95.245,99.92,97.29,98.73,,
2005-12-28,96.045,95.25,99.92,97.3,98.75,94.37,95.53
2005-12-29,96.025,95.235,99.915,97.29,98.73,94.38,95.5
2005-12-30,96.015,95.225,99.915,97.295,98.72,94.37,95.5
2006-01-02,,,,97.295,98.73,94.37,
2006-01-03,96.055,95.255,99.915,97.295,98.71,94.35,95.5
2006-01-04,96.175,95.28,99.92,97.34,98.74,94.36,95.52
2006-01-05,96.225,95.28,99.92,97.345,98.73,94.37,95.49
2006-01-06,96.195,95.265,99.92,97.35,98.74,94.37,95.45
2006-01-09,96.18,95.265,99.92,97.335,98.75,94.37,95.43
2006-01-10,96.13,95.24,99.92,97.32,98.76,94.36,95.43
2006-01-11,96.125,95.225,99.925,97.3,98.77,94.35,95.45
2006-01-12,96.125,95.24,99.92,97.32,98.77,94.36,95.44
2006-01-13,96.15,95.26,99.92,97.33,98.77,94.38,95.46
2006-01-16,96.145,95.26,99.92,97.33,98.78,94.38,95.47
2006-01-17,96.145,95.26,99.925,97.335,98.78,94.37,95.47
2006-01-18,96.15,95.265,99.925,97.33,98.79,94.39,95.47
2006-01-19,96.135,95.25,99.92,97.31,98.78,94.39,95.46
2006-01-20,96.145,95.25,99.925,97.31,98.79,94.38,95.44
2006-01-23,96.14,95.25,99.93,97.315,98.79,94.39,95.45
2006-01-24,96.17,95.25,99.93,97.32,98.79,94.4,95.44
2006-01-25,96.135,95.22,99.925,97.315,98.77,94.38,95.42
2006-01-26,96.13,95.21,99.92,97.315,98.78,94.38,95.41
2006-01-27,96.12,95.2,99.92,97.315,98.78,94.38,95.41
2006-01-30,96.105,95.185,99.92,97.305,98.78,94.38,95.41
2006-01-31,96.12,95.175,99.925,97.305,98.76,94.39,95.42
2006-02-01,96.1,95.155,99.92,97.305,98.77,94.39,95.4
2006-02-02,96.085,95.155,99.915,97.31,98.78,94.38,95.4
2006-02-03,96.085,95.145,99.915,97.315,98.78,94.39,95.43
2006-02-06,96.055,95.135,99.915,97.315,98.79,94.39,95.42
2006-02-07,96.055,95.135,99.9,97.315,98.78,94.39,95.43
2006-02-08,96.045,95.125,99.905,97.32,98.79,94.39,95.43
2006-02-09,96.05,95.12,99.905,97.315,98.78,94.4,95.43
2006-02-10,96.06,95.115,99.9,97.32,98.79,94.4,95.43
2006-02-13,96.065,95.115,99.905,97.32,98.79,94.39,95.44
2006-02-14,96.065,95.11,99.9,97.32,98.78,94.39,95.48
2006-02-15,96.07,95.1075,99.9,97.32,98.79,94.39,95.43
2006-02-16,96.075,95.11,99.9,97.325,98.78,94.39,95.45
2006-02-17,96.09,95.1175,99.9,97.33,98.78,94.39,95.46
2006-02-20,96.09,95.115,99.9,97.325,98.78,94.4,95.45
2006-02-21,96.08,95.1125,99.9,97.325,98.77,94.4,95.44
2006-02-22,96.085,95.115,99.895,97.32,98.77,94.4,95.42
2006-02-23,96.075,95.1075,99.895,97.315,98.77,94.4,95.41
2006-02-24,96.075,95.11,99.885,97.31,98.75,94.4,95.41
2006-02-27,96.07,95.11,99.885,97.305,98.73,94.4,95.41
2006-02-28,96.08,95.1175,99.885,97.31,98.75,94.4,95.42
2006-03-01,96.08,95.1175,99.89,97.305,98.74,94.4,95.42
2006-03-02,96.095,95.1125,99.89,97.305,98.74,94.39,95.42
2006-03-03,96.085,95.105,99.885,97.295,98.74,94.39,95.41
2006-03-06,96.095,95.0975,99.895,97.3,98.76,94.39,95.42
2006-03-07,96.095,95.095,99.9,97.3,98.77,94.4,95.41
2006-03-08,96.11,95.095,99.9,97.3,98.77,94.39,95.41
2006-03-09,96.105,95.095,99.9,97.305,98.79,94.39,95.41
2006-03-10,96.095,95.0925,99.9,97.3,98.79,94.38,95.41
2006-03-13,96.093,95.09,99.9,97.299,98.797,94.36,95.41
2006-03-14,95.945,94.895,99.79,97.025,98.44,94.37,95.41
2006-03-15,95.93,94.885,99.79,97.02,98.45,94.39,95.418
2006-03-16,95.975,94.95,99.805,97.015,98.5,94.39,95.41
2006-03-17,95.945,94.94,99.8,96.985,98.47,94.4,95.39
2006-03-20,95.935,94.935,99.79,96.995,98.48,94.4,95.39
2006-03-21,95.92,94.88,99.79,96.985,98.48,94.4,95.37
2006-03-22,95.88,94.875,99.785,96.99,98.48,94.4,95.38
2006-03-23,95.86,94.865,99.785,96.99,98.47,94.4,95.36
2006-03-24,95.905,94.91,99.785,96.995,98.48,94.4,95.37
2006-03-27,95.875,94.905,99.79,96.995,98.49,94.41,95.37
2006-03-28,95.835,94.84,99.78,96.94,98.46,94.41,95.37
2006-03-29,95.82,94.825,99.765,96.93,98.47,94.4,95.36
2006-03-30,95.82,94.795,99.77,96.925,98.48,94.4,95.36
2006-03-31,95.84,94.795,99.78,96.925,98.48,94.39,95.37
2006-04-03,95.81,94.77,99.78,96.91,98.45,94.39,95.38
2006-04-04,95.785,94.785,99.79,96.905,98.46,94.37,95.37
2006-04-05,95.805,94.805,99.79,96.91,98.47,94.33,95.38
2006-04-06,95.79,94.79,99.775,97.02,98.49,94.24,95.38
2006-04-07,95.75,94.755,99.77,97.03,98.49,94.21,95.38
2006-04-10,95.72,94.74,99.775,97.025,98.48,94.23,95.37
2006-04-11,95.73,94.745,99.785,97.03,98.49,94.21,95.36
2006-04-12,95.735,94.74,99.79,97.04,98.5,94.25,95.36
2006-04-13,95.73,94.715,99.78,97.03,98.48,94.22,95.34
2006-04-14,,,99.78,,,94.2,
2006-04-17,95.79,94.735,99.78,,,,
2006-04-18,95.845,94.795,99.785,97.04,98.5,94.23,95.34
2006-04-19,95.825,94.78,99.79,97.04,98.5,94.24,95.34
2006-04-20,95.815,94.77,99.78,97.04,98.49,94.23,95.36
2006-04-21,95.84,94.76,99.78,97.04,98.5,94.21,95.35
2006-04-24,95.835,94.77,99.785,97.035,98.5,94.25,95.35
2006-04-25,95.755,94.74,99.78,97.01,98.49,94.25,95.32
2006-04-26,95.73,94.71,99.78,96.985,98.48,94.19,95.32
2006-04-27,95.75,94.78,99.775,96.975,98.47,94.15,95.32
2006-04-28,95.765,94.81,99.785,96.975,98.46,94.16,95.32
2006-05-01,95.73,94.785,99.78,,,94.17,
2006-05-02,95.735,94.775,99.775,96.97,98.45,94.16,95.31
2006-05-03,95.725,94.745,99.775,96.975,98.44,94.09,95.29
2006-05-04,95.73,94.745,99.775,96.97,98.44,94.08,95.25
2006-05-05,95.72,94.775,99.77,96.965,98.45,94.1,95.25
2006-05-08,95.725,94.755,99.76,96.955,98.45,94.11,95.24
2006-05-09,95.745,94.755,99.72,96.945,98.45,94.11,95.23
2006-05-10,95.75,94.75,99.675,96.955,98.46,94.09,95.27
2006-05-11,95.78,94.75,99.715,96.955,98.45,94.1,95.25
2006-05-12,95.8,94.745,99.73,96.96,98.46,94.1,95.24
2006-05-15,95.79,94.75,99.745,96.985,98.49,94.1,95.24
2006-05-16,95.795,94.7625,99.755,96.99,98.49,94.1,95.25
2006-05-17,95.77,94.7325,99.755,96.97,98.48,94.1,95.23
2006-05-18,95.82,94.73,99.745,96.985,98.49,94.09,95.25
2006-05-19,95.785,94.705,99.75,96.98,98.49,94.1,95.25
2006-05-22,,94.71,99.755,96.99,98.5,94.1,95.27
2006-05-23,95.785,94.71,99.76,96.985,98.49,94.11,95.26
2006-05-24,95.695,94.725,99.74,97.0,98.5,94.11,95.28
2006-05-25,95.69,94.72,99.705,97.0,98.5,94.1,95.28
2006-05-26,95.685,94.7275,99.68,97.005,98.49,94.1,95.28
2006-05-29,95.67,,99.7,97.005,98.49,94.1,
2006-05-30,95.68,94.7125,99.705,96.99,98.49,94.1,95.28
2006-05-31,95.665,94.6825,99.695,96.97,98.49,94.1,95.27
2006-06-01,95.665,94.675,99.675,96.965,98.47,94.1,95.26
2006-06-02,95.675,94.7325,99.685,96.98,98.48,94.1,95.28
2006-06-05,95.67,94.6825,99.69,96.97,98.48,94.11,95.28
2006-06-06,95.67,94.6675,99.675,96.96,98.47,94.11,95.26
2006-06-07,95.655,94.6625,99.68,96.965,98.47,94.1,95.26
2006-06-08,95.655,94.6625,99.71,97.025,98.49,94.06,95.27
2006-06-09,95.61,94.6575,99.69,97.035,98.49,93.9,95.28
2006-06-12,95.625,94.65,99.7,97.035,98.49,93.9,95.28
2006-06-13,95.63,94.64,99.715,97.03,98.5,93.91,95.28
2006-06-14,95.595,94.5975,99.71,97.025,98.5,93.92,95.27
2006-06-15,95.575,94.5775,99.71,97.025,98.52,93.92,95.27
2006-06-16,95.56,94.575,99.705,97.03,98.52,93.91,95.26
2006-06-19,95.56,94.575,99.705,97.027,98.517,93.9,95.25
2006-06-20,95.38,94.4,99.52,96.71,98.21,93.91,95.25
2006-06-21,95.41,94.395,99.525,96.705,98.22,93.91,95.249
2006-06-22,95.39,94.36,99.53,96.695,98.21,93.9,95.15
2006-06-23,95.36,94.335,99.545,96.675,98.21,93.89,95.16
2006-06-26,95.33,94.325,99.525,96.65,98.18,93.9,95.15
2006-06-27,95.35,94.34,99.52,96.645,98.17,93.9,95.15
2006-06-28,95.33,94.33,99.525,96.66,98.17,93.91,95.15
2006-06-29,95.4,94.395,99.51,96.685,98.2,93.89,95.19
2006-06-30,95.38,94.42,99.505,96.68,98.19,93.94,95.21
2006-07-03,,94.4,99.485,96.68,98.19,93.95,95.19
2006-07-04,95.36,,99.49,96.685,98.19,93.94,95.21
2006-07-05,95.35,94.34,99.475,96.665,98.17,93.93,95.2
2006-07-06,95.36,94.35,99.475,96.655,98.18,93.91,95.21
2006-07-07,95.48,94.385,99.47,96.67,98.19,93.91,95.23
2006-07-10,95.515,94.385,99.46,96.665,98.19,93.94,95.22
2006-07-11,95.58,94.395,99.49,96.675,98.2,93.91,95.23
2006-07-12,95.6,94.395,99.495,96.665,98.2,93.88,95.22
2006-07-13,95.61,94.435,99.5,96.675,98.22,93.84,95.24
2006-07-14,95.605,94.455,99.525,96.69,98.22,93.84,95.26
2006-07-17,95.59,94.45,99.535,96.685,98.22,93.83,95.26
2006-07-18,95.56,94.4,99.54,96.675,98.21,93.83,95.15
2006-07-19,95.6,94.435,99.535,96.675,98.22,93.84,95.17
2006-07-20,95.6,94.475,99.55,96.675,98.22,93.84,95.16
2006-07-21,95.63,94.475,99.535,96.68,98.23,93.85,95.15
2006-07-24,95.645,94.465,99.535,96.675,98.23,93.82,95.17
2006-07-25,95.63,94.45,99.52,96.675,98.22,93.82,95.15
2006-07-26,95.635,94.48,99.525,96.675,98.22,93.76,95.14
2006-07-27,95.625,94.485,99.53,96.68,98.21,93.75,95.16
2006-07-28,95.63,94.53,99.52,96.68,98.22,93.74,95.18
2006-07-31,95.64,94.52,99.52,96.68,98.22,93.75,95.16
2006-08-01,95.64,94.51,99.515,96.675,98.22,93.76,95.14
2006-08-02,95.63,94.5,99.52,96.675,98.22,93.75,95.15
2006-08-03,95.625,94.475,99.525,96.66,98.22,93.77,95.0
2006-08-04,95.645,94.55,99.525,96.665,98.23,93.76,94.99
2006-08-07,,94.535,99.54,96.66,98.24,93.78,94.98
2006-08-08,95.655,94.57,99.53,96.66,98.24,93.79,94.96
2006-08-09,95.655,94.57,99.53,96.655,98.24,93.8,94.97
2006-08-10,95.66,94.565,99.53,96.665,98.24,93.75,94.98
2006-08-11,95.655,94.55,99.545,96.66,98.24,93.76,94.97
2006-08-14,95.64,94.5225,99.54,96.655,98.22,93.74,94.97
2006-08-15,95.66,94.5525,99.54,96.655,98.23,93.74,94.98
2006-08-16,95.665,94.5825,99.54,96.655,98.23,93.77,94.99
2006-08-17,95.66,94.5725,99.55,96.66,98.23,93.79,94.99
2006-08-18,95.66,94.5775,99.545,96.66,98.22,93.8,94.99
2006-08-21,95.67,94.58,99.545,96.66,98.23,93.8,94.99
2006-08-22,95.67,94.5775,99.555,96.665,98.24,93.8,95.0
2006-08-23,95.67,94.58,99.555,96.665,98.23,93.8,94.99
2006-08-24,95.67,94.58,99.555,96.665,98.24,93.8,94.98
2006-08-25,95.675,94.585,99.59,96.67,98.24,93.81,94.97
2006-08-28,95.675,94.58,99.59,96.67,98.23,93.8,
2006-08-29,95.68,94.5825,99.58,96.665,98.23,93.8,94.98
2006-08-30,95.68,94.5925,99.585,96.665,98.25,93.81,94.98
2006-08-31,95.685,94.605,99.585,96.665,98.25,93.81,94.98
2006-09-01,95.685,94.605,99.585,96.665,98.25,93.81,94.99
2006-09-04,,,99.57,96.665,98.25,93.79,94.99
2006-09-05,95.675,94.6025,99.565,96.655,98.24,93.78,94.98
2006-09-06,95.67,94.6025,99.57,96.655,98.24,93.79,94.98
2006-09-07,95.665,94.6025,99.565,96.655,98.24,93.76,94.99
2006-09-08,95.67,94.605,99.57,96.65,98.23,93.71,94.99
2006-09-11,95.67,94.6025,99.575,96.645,98.23,93.69,94.99
2006-09-12,95.665,94.6025,99.57,96.645,98.25,93.69,94.98
2006-09-13,95.66,94.6025,99.575,96.65,98.26,93.7,94.98
2006-09-14,95.655,94.6025,99.575,96.65,98.27,93.68,94.97
2006-09-15,95.65,94.6075,99.57,96.655,98.25,93.67,94.95
2006-09-18,95.646,94.6075,99.57,96.66,98.245,93.66,94.95
2006-09-19,95.73,94.62,99.475,96.305,97.95,93.66,94.96
2006-09-20,95.725,94.62,99.5,96.3,97.96,93.69,94.952
2006-09-21,95.745,94.67,99.49,96.3,97.96,93.69,94.73
2006-09-22,95.775,94.685,99.53,96.345,97.99,93.77,94.76
2006-09-25,95.795,94.71,99.535,96.38,98.02,93.78,94.75
2006-09-26,95.77,94.685,99.53,96.355,98.0,93.78,94.74
2006-09-27,95.76,94.68,99.515,96.335,97.99,93.77,94.75
2006-09-28,95.76,94.67,99.51,96.325,97.98,93.76,94.77
2006-09-29,95.75,94.665,99.515,96.32,97.97,93.77,94.77
2006-10-02,95.755,94.675,99.5,96.33,97.98,93.75,94.74
2006-10-03,95.745,94.67,99.5,96.315,97.98,93.77,94.72
2006-10-04,95.755,94.68,99.49,96.32,97.99,93.77,94.72
2006-10-05,95.735,94.66,99.485,96.32,97.99,93.78,94.75
2006-10-06,95.715,94.64,99.485,96.32,98.0,93.77,94.74
2006-10-09,,94.64,99.465,96.315,98.0,93.73,94.73
2006-10-10,95.705,94.63,99.47,96.3,97.99,93.71,94.73
2006-10-11,95.695,94.62,99.465,96.3,97.99,93.71,94.74
2006-10-12,95.69,94.62,99.465,96.3,97.99,93.62,94.74
2006-10-13,95.685,94.615,99.45,96.295,97.99,93.62,94.73
2006-10-16,95.68,94.61,99.44,96.3,97.99,93.61,94.74
2006-10-17,95.68,94.61,99.435,96.3,97.99,93.62,94.73
2006-10-18,95.68,94.61,99.43,96.305,97.99,93.61,94.73
2006-10-19,95.675,94.605,99.415,96.3,97.99,93.61,94.74
2006-10-20,95.665,94.61,99.425,96.3,97.99,93.61,94.73
2006-10-23,95.665,94.59,99.43,96.295,97.98,93.6,94.71
2006-10-24,95.66,94.585,99.445,96.285,97.98,93.6,94.71
2006-10-25,95.66,94.6,99.45,96.28,97.99,93.59,94.71
2006-10-26,95.68,94.615,99.465,96.275,97.99,93.59,94.71
2006-10-27,95.685,94.625,99.475,96.28,97.98,93.59,94.71
2006-10-30,95.69,94.625,99.49,96.285,97.98,93.58,94.7
2006-10-31,95.69,94.635,99.465,96.285,97.99,93.58,94.72
2006-11-01,95.705,94.65,99.485,96.29,98.0,93.58,94.73
2006-11-02,95.7,94.64,99.48,96.285,98.0,93.59,94.72
2006-11-03,95.675,94.61,99.475,96.28,98.0,93.59,94.71
2006-11-06,95.67,94.61,99.455,96.27,98.0,93.58,94.71
2006-11-07,95.67,94.615,99.45,96.27,98.0,93.58,94.71
2006-11-08,95.67,94.615,99.46,96.265,98.0,93.59,94.7
2006-11-09,95.67,94.615,99.465,96.265,98.0,93.6,94.71
2006-11-10,95.67,94.62,99.43,96.27,98.0,93.6,94.72
2006-11-13,,94.62,99.45,96.28,97.99,93.61,94.71
2006-11-14,95.675,94.6275,99.405,96.285,98.0,93.6,94.72
2006-11-15,95.675,94.615,99.41,96.28,97.98,93.61,94.74
2006-11-16,95.675,94.62,99.415,96.28,97.98,93.61,94.73
2006-11-17,95.68,94.6275,99.43,96.295,97.98,93.61,94.73
2006-11-20,95.69,94.6275,99.435,96.305,97.98,93.61,94.74
2006-11-21,95.685,94.63,99.43,96.3,97.98,93.61,94.73
2006-11-22,95.68,94.63,99.42,96.31,97.99,93.62,94.74
2006-11-23,95.68,,99.42,96.305,97.99,93.62,94.73
2006-11-24,95.69,94.635,99.435,96.31,98.0,93.62,94.73
2006-11-27,95.685,94.635,99.43,96.315,98.0,93.62,94.73
2006-11-28,95.685,94.6425,99.44,96.32,98.0,93.62,94.73
2006-11-29,95.685,94.64,99.42,96.32,97.99,93.62,94.73
2006-11-30,95.685,94.645,99.42,96.325,97.99,93.61,94.74
2006-12-01,95.69,94.66,,96.33,97.98,93.62,94.73
2006-12-04,95.685,94.66,,96.33,97.99,93.63,94.73
2006-12-05,95.68,94.6575,,96.315,97.98,93.63,94.73
2006-12-06,95.675,94.6525,,96.32,97.98,93.63,94.73
2006-12-07,95.67,94.6475,,96.31,97.98,93.6,94.72
2006-12-08,95.665,94.635,,96.31,97.99,93.57,94.72
2006-12-11,95.67,94.635,,96.31,97.98,93.55,94.71
2006-12-12,95.675,94.6375,,96.31,97.98,93.54,94.71
2006-12-13,95.67,94.6375,,96.315,97.98,93.54,94.71
2006-12-14,95.665,94.635,,96.31,97.99,93.52,94.7
2006-12-15,95.655,94.635,,96.31,97.98,93.51,94.7
2006-12-18,95.661,94.635,,96.301,97.964,93.5,94.7
2006-12-19,95.72,94.695,99.385,96.12,97.74,93.51,94.69
2006-12-20,95.71,94.695,99.37,96.115,97.74,93.51,94.694
2006-12-21,95.735,94.71,99.365,96.105,97.74,93.51,94.54
2006-12-22,95.73,94.7,99.36,96.095,97.74,93.51,94.53
2006-12-25,,,99.385,,,93.49,
2006-12-26,,94.7,99.385,,,,
2006-12-27,95.715,94.685,99.335,96.095,97.74,93.5,94.53
2006-12-28,95.71,94.68,99.335,96.085,97.73,93.48,94.53
2006-12-29,95.705,94.68,99.33,96.085,97.73,93.49,94.55
2007-01-01,,,,,,93.48,
2007-01-02,95.72,94.685,99.33,96.085,97.72,93.48,94.54
2007-01-03,95.72,94.69,99.33,96.085,97.71,93.49,94.55
2007-01-04,95.735,94.695,99.32,96.09,97.71,93.5,94.53
2007-01-05,95.705,94.675,99.33,96.08,97.72,93.51,94.52
2007-01-08,95.685,94.665,99.315,96.08,97.72,93.49,94.52
2007-01-09,95.685,94.665,99.325,96.065,97.72,93.49,94.49
2007-01-10,95.68,94.665,99.335,96.06,97.72,93.49,94.49
2007-01-11,95.67,94.645,99.35,96.08,97.71,93.46,94.3
2007-01-12,95.67,94.645,99.33,96.08,97.69,93.45,94.28
2007-01-15,95.67,,99.32,96.08,97.7,93.43,94.26
2007-01-16,95.67,94.645,99.32,96.08,97.7,93.45,94.26
2007-01-17,95.66,94.645,99.36,96.085,97.71,93.44,94.25
2007-01-18,95.66,94.645,99.375,96.08,97.7,93.44,94.23
2007-01-19,95.655,94.64,99.4,96.075,97.71,93.43,94.23
2007-01-22,95.655,94.64,99.405,96.075,97.71,93.45,94.21
2007-01-23,95.66,94.635,99.39,96.075,97.71,93.46,94.22
2007-01-24,95.665,94.635,99.39,96.075,97.71,93.59,94.28
2007-01-25,95.655,94.635,99.4,96.08,97.71,93.6,94.27
2007-01-26,95.655,94.635,99.415,96.08,97.71,93.59,94.27
2007-01-29,95.65,94.63,99.405,96.075,97.7,93.59,94.27
2007-01-30,95.64,94.63,99.415,96.08,97.7,93.59,94.3
2007-01-31,95.645,94.63,99.425,96.08,97.69,93.59,94.3
2007-02-01,95.645,94.63,99.395,96.085,97.69,93.59,94.27
2007-02-02,95.64,94.63,99.395,96.1,97.71,93.59,94.26
2007-02-05,95.645,94.63,99.4,96.095,97.72,93.59,94.26
2007-02-06,95.65,94.63,99.39,96.09,97.71,93.59,94.25
2007-02-07,95.655,94.63,99.395,96.085,97.7,93.59,94.27
2007-02-08,95.65,94.63,99.405,96.075,97.71,93.59,94.32
2007-02-09,95.645,94.635,99.42,96.08,97.71,93.6,94.31
2007-02-12,95.65,94.635,99.41,96.09,97.72,93.6,94.32
2007-02-13,95.645,94.635,99.405,96.085,97.72,93.6,94.37
2007-02-14,95.65,94.635,99.4,96.085,97.73,93.6,94.38
2007-02-15,95.655,94.64,99.39,96.09,97.73,93.6,94.42
2007-02-16,95.655,94.64,99.37,96.09,97.73,93.6,94.4
2007-02-19,95.65,,99.37,96.085,97.73,93.61,94.38
2007-02-20,95.655,94.64,99.37,96.09,97.73,93.61,94.37
2007-02-21,95.65,94.64,99.34,96.09,97.74,93.61,94.38
2007-02-22,95.655,94.64,99.33,96.085,97.73,93.61,94.39
2007-02-23,95.655,94.64,99.335,96.09,97.74,93.62,94.41
2007-02-26,95.655,94.6425,99.345,96.09,97.73,93.63,94.41
2007-02-27,95.665,94.675,99.335,96.1,97.75,93.63,94.42
2007-02-28,95.67,94.6625,99.335,96.1,97.74,93.64,94.42
2007-03-01,95.675,94.665,99.325,96.105,97.75,93.64,94.42
2007-03-02,95.68,94.6725,99.33,96.11,97.76,93.64,94.44
2007-03-05,95.67,94.6675,99.335,96.11,97.76,93.65,94.44
2007-03-06,95.66,94.6625,99.335,96.1,97.76,93.65,94.43
2007-03-07,95.665,94.6625,99.335,96.095,97.76,93.65,94.42
2007-03-08,95.66,94.66,99.335,96.095,97.75,93.65,94.46
2007-03-09,95.655,94.645,99.335,96.09,97.73,93.61,94.45
2007-03-12,95.66,94.645,99.33,96.095,97.74,93.58,94.45
2007-03-13,95.665,94.65,99.335,96.095,97.73,93.58,94.46
2007-03-14,95.66,94.65,99.34,96.095,97.74,93.6,94.47
2007-03-15,95.655,94.65,99.34,96.095,97.72,93.58,94.46
