Date,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,FUT_ROLL_DT,SETTLE_DT
25-Jun-1990,YEU90,92.41,92.42,92.41,92.38,YEU90 Comdty,1-Sep-1990,16-Mar-2016
26-Jun-1990,YEU90,92.4,92.44,92.4,92.4,YEU90 Comdty,1-Sep-1990,16-Mar-2016
27-Jun-1990,YEU90,92.42,92.44,92.42,92.41,YEU90 Comdty,1-Sep-1990,16-Mar-2016
28-Jun-1990,YEU90,92.35,92.41,92.35,92.35,YEU90 Comdty,1-Sep-1990,16-Mar-2016
29-Jun-1990,YEU90,92.28,92.34,92.28,92.27,YEU90 Comdty,1-Sep-1990,16-Mar-2016
2-Jul-1990,YEU90,92.34,92.34,92.34,92.26,YEU90 Comdty,1-Sep-1990,16-Mar-2016
3-Jul-1990,YEU90,92.35,92.35,92.35,92.31,YEU90 Comdty,1-Sep-1990,16-Mar-2016
4-Jul-1990,YEU90,92.41,92.41,92.41,92.37,YEU90 Comdty,1-Sep-1990,16-Mar-2016
5-Jul-1990,YEU90,92.38,92.4,92.38,92.37,YEU90 Comdty,1-Sep-1990,16-Mar-2016
6-Jul-1990,YEU90,92.42,92.42,92.42,92.36,YEU90 Comdty,1-Sep-1990,16-Mar-2016
9-Jul-1990,YEU90,92.37,92.39,92.37,92.36,YEU90 Comdty,1-Sep-1990,16-Mar-2016
10-Jul-1990,YEU90,92.33,92.36,92.33,92.31,YEU90 Comdty,1-Sep-1990,16-Mar-2016
11-Jul-1990,YEU90,92.35,92.36,92.35,92.32,YEU90 Comdty,1-Sep-1990,16-Mar-2016
12-Jul-1990,YEU90,92.31,92.34,92.31,92.31,YEU90 Comdty,1-Sep-1990,16-Mar-2016
13-Jul-1990,YEU90,92.34,92.37,92.34,92.34,YEU90 Comdty,1-Sep-1990,16-Mar-2016
16-Jul-1990,YEU90,92.34,92.35,92.34,92.33,YEU90 Comdty,1-Sep-1990,16-Mar-2016
17-Jul-1990,YEU90,92.3,92.34,92.3,92.29,YEU90 Comdty,1-Sep-1990,16-Mar-2016
18-Jul-1990,YEU90,92.29,92.31,92.29,92.28,YEU90 Comdty,1-Sep-1990,16-Mar-2016
19-Jul-1990,YEU90,92.25,92.28,92.25,92.24,YEU90 Comdty,1-Sep-1990,16-Mar-2016
20-Jul-1990,YEU90,92.22,92.24,92.22,92.22,YEU90 Comdty,1-Sep-1990,16-Mar-2016
23-Jul-1990,YEU90,92.23,92.24,92.23,92.2,YEU90 Comdty,1-Sep-1990,16-Mar-2016
24-Jul-1990,YEU90,92.25,92.28,92.25,92.24,YEU90 Comdty,1-Sep-1990,16-Mar-2016
25-Jul-1990,YEU90,92.25,92.25,92.25,92.24,YEU90 Comdty,1-Sep-1990,16-Mar-2016
26-Jul-1990,YEU90,92.23,92.25,92.23,92.21,YEU90 Comdty,1-Sep-1990,16-Mar-2016
27-Jul-1990,YEU90,92.18,92.23,92.18,92.17,YEU90 Comdty,1-Sep-1990,16-Mar-2016
30-Jul-1990,YEU90,92.16,92.19,92.16,92.16,YEU90 Comdty,1-Sep-1990,16-Mar-2016
31-Jul-1990,YEU90,92.18,92.19,92.18,92.15,YEU90 Comdty,1-Sep-1990,16-Mar-2016
1-Aug-1990,YEU90,92.18,92.21,92.18,92.18,YEU90 Comdty,1-Sep-1990,16-Mar-2016
2-Aug-1990,YEU90,92.18,92.19,92.18,92.16,YEU90 Comdty,1-Sep-1990,16-Mar-2016
3-Aug-1990,YEU90,92.14,92.16,92.14,92.12,YEU90 Comdty,1-Sep-1990,16-Mar-2016
6-Aug-1990,YEU90,92.09,92.13,92.09,92.06,YEU90 Comdty,1-Sep-1990,16-Mar-2016
7-Aug-1990,YEU90,92.05,92.05,92.05,92.02,YEU90 Comdty,1-Sep-1990,16-Mar-2016
8-Aug-1990,YEU90,92.09,92.09,92.09,92.05,YEU90 Comdty,1-Sep-1990,16-Mar-2016
9-Aug-1990,YEU90,92.05,92.07,92.05,92.05,YEU90 Comdty,1-Sep-1990,16-Mar-2016
10-Aug-1990,YEU90,92.05,92.07,92.05,92.05,YEU90 Comdty,1-Sep-1990,16-Mar-2016
13-Aug-1990,YEU90,92.04,92.05,92.04,92,YEU90 Comdty,1-Sep-1990,16-Mar-2016
14-Aug-1990,YEU90,92,92.04,92,92,YEU90 Comdty,1-Sep-1990,16-Mar-2016
15-Aug-1990,YEU90,92.03,92.04,92.03,92,YEU90 Comdty,1-Sep-1990,16-Mar-2016
16-Aug-1990,YEU90,92,92.02,92,92,YEU90 Comdty,1-Sep-1990,16-Mar-2016
17-Aug-1990,YEU90,91.92,91.98,91.92,91.89,YEU90 Comdty,1-Sep-1990,16-Mar-2016
20-Aug-1990,YEU90,91.88,91.9,91.88,91.83,YEU90 Comdty,1-Sep-1990,16-Mar-2016
21-Aug-1990,YEU90,91.8,91.88,91.8,91.78,YEU90 Comdty,1-Sep-1990,16-Mar-2016
22-Aug-1990,YEU90,91.8,91.8,91.8,91.74,YEU90 Comdty,1-Sep-1990,16-Mar-2016
23-Aug-1990,YEU90,91.76,91.77,91.76,91.74,YEU90 Comdty,1-Sep-1990,16-Mar-2016
24-Aug-1990,YEU90,91.73,91.76,91.73,91.73,YEU90 Comdty,1-Sep-1990,16-Mar-2016
27-Aug-1990,YEU90,91.68,91.69,91.68,91.66,YEU90 Comdty,1-Sep-1990,16-Mar-2016
28-Aug-1990,YEU90,91.69,91.73,91.69,91.68,YEU90 Comdty,1-Sep-1990,16-Mar-2016
29-Aug-1990,YEU90,91.59,91.64,91.59,91.58,YEU90 Comdty,1-Sep-1990,16-Mar-2016
30-Aug-1990,YEU90,91.69,91.69,91.69,91.61,YEU90 Comdty,1-Sep-1990,16-Mar-2016
31-Aug-1990,YEU90,91.7,91.72,91.7,91.68,YEU90 Comdty,1-Sep-1990,16-Mar-2016
3-Sep-1990,YEU90,91.69,91.71,91.69,91.68,YEU90 Comdty,1-Sep-1990,16-Mar-2016
4-Sep-1990,YEU90,91.64,91.66,91.64,91.63,YEU90 Comdty,1-Sep-1990,16-Mar-2016
5-Sep-1990,YEU90,91.58,91.63,91.58,91.58,YEU90 Comdty,1-Sep-1990,16-Mar-2016
6-Sep-1990,YEU90,91.52,91.55,91.52,91.51,YEU90 Comdty,1-Sep-1990,16-Mar-2016
7-Sep-1990,YEU90,91.54,91.54,91.54,91.52,YEU90 Comdty,1-Sep-1990,16-Mar-2016
10-Sep-1990,YEU90,91.51,91.55,91.51,91.51,YEU90 Comdty,1-Sep-1990,16-Mar-2016
11-Sep-1990,YEU90,91.45,91.48,91.45,91.45,YEU90 Comdty,1-Sep-1990,16-Mar-2016
12-Sep-1990,YEU90,91.45,91.46,91.45,91.41,YEU90 Comdty,1-Sep-1990,16-Mar-2016
13-Sep-1990,YEU90,91.48,91.49,91.48,91.48,YEU90 Comdty,1-Sep-1990,16-Mar-2016
14-Sep-1990,YEU90,91.52,91.53,91.52,91.49,YEU90 Comdty,1-Sep-1990,16-Mar-2016
17-Sep-1990,YEU90,91.59,91.6,91.59,91.54,YEU90 Comdty,1-Sep-1990,16-Mar-2016
18-Sep-1990,YEZ90,91.23,91.28,91.23,91.22,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
19-Sep-1990,YEZ90,91.27,91.27,91.27,91.22,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
20-Sep-1990,YEZ90,91.26,91.28,91.26,91.25,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
21-Sep-1990,YEZ90,91.24,91.24,91.24,91.2,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
25-Sep-1990,YEZ90,91.2,91.21,91.2,91.17,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
26-Sep-1990,YEZ90,91.2,91.24,91.2,91.19,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
27-Sep-1990,YEZ90,91.19,91.22,91.19,91.18,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
28-Sep-1990,YEZ90,91.25,91.26,91.25,91.19,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
1-Oct-1990,YEZ90,91.45,91.45,91.45,91.27,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
2-Oct-1990,YEZ90,91.57,91.59,91.57,91.47,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
3-Oct-1990,YEZ90,91.48,91.56,91.48,91.48,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
4-Oct-1990,YEZ90,91.54,91.57,91.54,91.47,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
5-Oct-1990,YEZ90,91.6,91.68,91.6,91.58,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
8-Oct-1990,YEZ90,91.77,91.77,91.77,91.65,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
9-Oct-1990,YEZ90,91.73,91.83,91.73,91.72,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
11-Oct-1990,YEZ90,91.6,91.66,91.6,91.6,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
12-Oct-1990,YEZ90,91.62,91.63,91.62,91.54,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
15-Oct-1990,YEZ90,91.61,91.67,91.61,91.61,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
16-Oct-1990,YEZ90,91.62,91.64,91.62,91.6,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
17-Oct-1990,YEZ90,91.71,91.74,91.71,91.68,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
18-Oct-1990,YEZ90,91.73,91.86,91.73,91.71,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
19-Oct-1990,YEZ90,91.74,91.79,91.74,91.72,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
22-Oct-1990,YEZ90,91.73,91.75,91.73,91.71,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
23-Oct-1990,YEZ90,91.78,91.79,91.78,91.74,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
24-Oct-1990,YEZ90,91.74,91.77,91.74,91.73,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
25-Oct-1990,YEZ90,91.74,91.78,91.74,91.74,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
26-Oct-1990,YEZ90,91.72,91.73,91.72,91.71,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
29-Oct-1990,YEZ90,91.75,91.75,91.75,91.72,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
30-Oct-1990,YEZ90,91.72,91.75,91.72,91.72,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
31-Oct-1990,YEZ90,91.72,91.74,91.72,91.71,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
1-Nov-1990,YEZ90,91.69,91.7,91.69,91.68,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
2-Nov-1990,YEZ90,91.71,91.72,91.71,91.68,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
5-Nov-1990,YEZ90,91.71,91.73,91.71,91.71,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
6-Nov-1990,YEZ90,91.7,91.73,91.7,91.69,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
7-Nov-1990,YEZ90,91.67,91.69,91.67,91.66,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
8-Nov-1990,YEZ90,91.63,91.65,91.63,91.63,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
9-Nov-1990,YEZ90,91.6,91.62,91.6,91.58,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
13-Nov-1990,YEZ90,91.59,91.61,91.59,91.58,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
14-Nov-1990,YEZ90,91.57,91.58,91.57,91.56,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
15-Nov-1990,YEZ90,91.57,91.58,91.57,91.56,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
16-Nov-1990,YEZ90,91.6,91.6,91.6,91.57,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
19-Nov-1990,YEZ90,91.61,91.62,91.61,91.6,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
20-Nov-1990,YEZ90,91.59,91.61,91.59,91.58,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
21-Nov-1990,YEZ90,91.6,91.6,91.6,91.58,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
22-Nov-1990,YEZ90,91.6,91.6,91.6,91.59,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
26-Nov-1990,YEZ90,91.61,91.62,91.61,91.59,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
27-Nov-1990,YEZ90,91.6,91.61,91.6,91.59,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
28-Nov-1990,YEZ90,91.56,91.6,91.56,91.56,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
29-Nov-1990,YEZ90,91.56,91.57,91.56,91.53,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
30-Nov-1990,YEZ90,91.57,91.58,91.57,91.56,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
3-Dec-1990,YEZ90,91.57,91.6,91.57,91.57,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
4-Dec-1990,YEZ90,91.57,91.59,91.57,91.57,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
5-Dec-1990,YEZ90,91.61,91.61,91.61,91.59,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
6-Dec-1990,YEZ90,91.6,91.62,91.6,91.6,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
7-Dec-1990,YEZ90,91.63,91.69,91.63,91.62,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
10-Dec-1990,YEZ90,91.71,91.71,91.71,91.68,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
11-Dec-1990,YEZ90,91.75,91.75,91.75,91.71,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
12-Dec-1990,YEZ90,91.79,91.8,91.79,91.75,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
13-Dec-1990,YEZ90,91.79,91.81,91.79,91.79,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
14-Dec-1990,YEZ90,91.77,91.79,91.77,91.77,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
17-Dec-1990,YEZ90,91.8,91.79,91.8,91.75,YEZ90 Comdty,17-Dec-1990,16-Mar-2016
18-Dec-1990,YEH91,92.49,92.58,92.49,92.37,YEH91 Comdty,15-Mar-1991,16-Mar-2016
19-Dec-1990,YEH91,92.49,92.49,92.49,92.49,YEH91 Comdty,15-Mar-1991,16-Mar-2016
20-Dec-1990,YEH91,92.37,92.46,92.37,92.36,YEH91 Comdty,15-Mar-1991,16-Mar-2016
21-Dec-1990,YEH91,92.36,92.39,92.36,92.32,YEH91 Comdty,15-Mar-1991,16-Mar-2016
25-Dec-1990,YEH91,92.33,92.33,92.33,92.3,YEH91 Comdty,15-Mar-1991,16-Mar-2016
26-Dec-1990,YEH91,92.39,92.39,92.39,92.33,YEH91 Comdty,15-Mar-1991,16-Mar-2016
27-Dec-1990,YEH91,92.46,92.46,92.46,92.34,YEH91 Comdty,15-Mar-1991,16-Mar-2016
28-Dec-1990,YEH91,92.44,92.5,92.44,92.38,YEH91 Comdty,15-Mar-1991,16-Mar-2016
31-Dec-1990,YEH91,92.44,92.48,92.44,92.44,YEH91 Comdty,15-Mar-1991,16-Mar-2016
4-Jan-1991,YEH91,92.6,92.61,92.6,92.5,YEH91 Comdty,15-Mar-1991,16-Mar-2016
7-Jan-1991,YEH91,92.5,92.57,92.5,92.49,YEH91 Comdty,15-Mar-1991,16-Mar-2016
8-Jan-1991,YEH91,92.36,92.46,92.36,92.34,YEH91 Comdty,15-Mar-1991,16-Mar-2016
9-Jan-1991,YEH91,92.3,92.38,92.3,92.27,YEH91 Comdty,15-Mar-1991,16-Mar-2016
10-Jan-1991,YEH91,92.3,92.3,92.3,92.2,YEH91 Comdty,15-Mar-1991,16-Mar-2016
11-Jan-1991,YEH91,92.28,92.35,92.28,92.26,YEH91 Comdty,15-Mar-1991,16-Mar-2016
14-Jan-1991,YEH91,92.22,92.24,92.22,92.17,YEH91 Comdty,15-Mar-1991,16-Mar-2016
16-Jan-1991,YEH91,92.12,92.15,92.12,92.08,YEH91 Comdty,15-Mar-1991,16-Mar-2016
17-Jan-1991,YEH91,92.27,92.3,92.27,91.97,YEH91 Comdty,15-Mar-1991,16-Mar-2016
18-Jan-1991,YEH91,92.26,92.36,92.26,92.14,YEH91 Comdty,15-Mar-1991,16-Mar-2016
21-Jan-1991,YEH91,92.2,92.24,92.2,92.2,YEH91 Comdty,15-Mar-1991,16-Mar-2016
22-Jan-1991,YEH91,92.16,92.25,92.16,92.16,YEH91 Comdty,15-Mar-1991,16-Mar-2016
23-Jan-1991,YEH91,92.12,92.15,92.12,92.12,YEH91 Comdty,15-Mar-1991,16-Mar-2016
24-Jan-1991,YEH91,92.04,92.13,92.04,92.02,YEH91 Comdty,15-Mar-1991,16-Mar-2016
25-Jan-1991,YEH91,92.04,92.05,92.04,92.01,YEH91 Comdty,15-Mar-1991,16-Mar-2016
28-Jan-1991,YEH91,92,92.02,92,91.99,YEH91 Comdty,15-Mar-1991,16-Mar-2016
29-Jan-1991,YEH91,91.93,92,91.93,91.9,YEH91 Comdty,15-Mar-1991,16-Mar-2016
30-Jan-1991,YEH91,91.96,91.96,91.96,91.94,YEH91 Comdty,15-Mar-1991,16-Mar-2016
31-Jan-1991,YEH91,91.94,91.97,91.94,91.93,YEH91 Comdty,15-Mar-1991,16-Mar-2016
1-Feb-1991,YEH91,91.89,91.9,91.89,91.87,YEH91 Comdty,15-Mar-1991,16-Mar-2016
4-Feb-1991,YEH91,91.93,91.94,91.93,91.91,YEH91 Comdty,15-Mar-1991,16-Mar-2016
5-Feb-1991,YEH91,92.05,92.05,92.05,91.96,YEH91 Comdty,15-Mar-1991,16-Mar-2016
6-Feb-1991,YEH91,92.1,92.14,92.1,92.08,YEH91 Comdty,15-Mar-1991,16-Mar-2016
7-Feb-1991,YEH91,92.07,92.15,92.07,92.05,YEH91 Comdty,15-Mar-1991,16-Mar-2016
8-Feb-1991,YEH91,92.13,92.14,92.13,92.06,YEH91 Comdty,15-Mar-1991,16-Mar-2016
12-Feb-1991,YEH91,92.14,92.16,92.14,92.09,YEH91 Comdty,15-Mar-1991,16-Mar-2016
13-Feb-1991,YEH91,92.34,92.36,92.34,92.25,YEH91 Comdty,15-Mar-1991,16-Mar-2016
14-Feb-1991,YEH91,92.38,92.41,92.38,92.34,YEH91 Comdty,15-Mar-1991,16-Mar-2016
15-Feb-1991,YEH91,92.34,92.37,92.34,92.31,YEH91 Comdty,15-Mar-1991,16-Mar-2016
18-Feb-1991,YEH91,92.32,92.4,92.32,92.32,YEH91 Comdty,15-Mar-1991,16-Mar-2016
19-Feb-1991,YEH91,92.24,92.3,92.24,92.21,YEH91 Comdty,15-Mar-1991,16-Mar-2016
20-Feb-1991,YEH91,92.2,92.2,92.2,92.14,YEH91 Comdty,15-Mar-1991,16-Mar-2016
21-Feb-1991,YEH91,92.17,92.18,92.17,92.16,YEH91 Comdty,15-Mar-1991,16-Mar-2016
22-Feb-1991,YEH91,92.18,92.18,92.18,92.16,YEH91 Comdty,15-Mar-1991,16-Mar-2016
25-Feb-1991,YEH91,92.13,92.15,92.13,92.12,YEH91 Comdty,15-Mar-1991,16-Mar-2016
26-Feb-1991,YEH91,92.07,92.12,92.07,92.07,YEH91 Comdty,15-Mar-1991,16-Mar-2016
27-Feb-1991,YEH91,92.03,92.05,92.03,91.99,YEH91 Comdty,15-Mar-1991,16-Mar-2016
28-Feb-1991,YEH91,92.03,92.05,92.03,92,YEH91 Comdty,15-Mar-1991,16-Mar-2016
1-Mar-1991,YEH91,91.94,92,91.94,91.93,YEH91 Comdty,15-Mar-1991,16-Mar-2016
4-Mar-1991,YEH91,91.97,91.98,91.97,91.91,YEH91 Comdty,15-Mar-1991,16-Mar-2016
5-Mar-1991,YEH91,91.94,91.98,91.94,91.9,YEH91 Comdty,15-Mar-1991,16-Mar-2016
6-Mar-1991,YEH91,91.9,91.92,91.9,91.9,YEH91 Comdty,15-Mar-1991,16-Mar-2016
7-Mar-1991,YEH91,91.91,91.93,91.91,91.9,YEH91 Comdty,15-Mar-1991,16-Mar-2016
8-Mar-1991,YEH91,91.94,91.94,91.94,91.91,YEH91 Comdty,15-Mar-1991,16-Mar-2016
11-Mar-1991,YEH91,91.92,91.95,91.92,91.91,YEH91 Comdty,15-Mar-1991,16-Mar-2016
12-Mar-1991,YEH91,91.92,91.93,91.92,91.91,YEH91 Comdty,15-Mar-1991,16-Mar-2016
13-Mar-1991,YEH91,91.89,91.93,91.89,91.89,YEH91 Comdty,15-Mar-1991,16-Mar-2016
14-Mar-1991,YEH91,91.86,91.89,91.86,91.84,YEH91 Comdty,15-Mar-1991,16-Mar-2016
15-Mar-1991,YEH91,91.81,91.83,91.81,91.77,YEH91 Comdty,15-Mar-1991,16-Mar-2016
18-Mar-1991,YEH91,91.74,91.77,91.74,91.75,YEH91 Comdty,15-Mar-1991,16-Mar-2016
19-Mar-1991,YEM91,92.67,92.76,92.67,92.66,YEM91 Comdty,14-Jun-1991,16-Mar-2016
20-Mar-1991,YEM91,92.63,92.67,92.63,92.61,YEM91 Comdty,14-Jun-1991,16-Mar-2016
22-Mar-1991,YEM91,92.7,92.68,92.7,92.68,YEM91 Comdty,14-Jun-1991,16-Mar-2016
25-Mar-1991,YEM91,92.68,92.72,92.68,92.68,YEM91 Comdty,14-Jun-1991,16-Mar-2016
26-Mar-1991,YEM91,92.71,92.72,92.71,92.66,YEM91 Comdty,14-Jun-1991,16-Mar-2016
27-Mar-1991,YEM91,92.69,92.73,92.69,92.68,YEM91 Comdty,14-Jun-1991,16-Mar-2016
28-Mar-1991,YEM91,92.65,92.69,92.65,92.63,YEM91 Comdty,14-Jun-1991,16-Mar-2016
29-Mar-1991,YEM91,92.67,92.68,92.67,92.62,YEM91 Comdty,14-Jun-1991,16-Mar-2016
1-Apr-1991,YEM91,92.64,92.67,92.64,92.61,YEM91 Comdty,14-Jun-1991,16-Mar-2016
2-Apr-1991,YEM91,92.59,92.67,92.59,92.53,YEM91 Comdty,14-Jun-1991,16-Mar-2016
3-Apr-1991,YEM91,92.65,92.66,92.65,92.6,YEM91 Comdty,14-Jun-1991,16-Mar-2016
4-Apr-1991,YEM91,92.62,92.66,92.62,92.61,YEM91 Comdty,14-Jun-1991,16-Mar-2016
5-Apr-1991,YEM91,92.61,92.65,92.61,92.6,YEM91 Comdty,14-Jun-1991,16-Mar-2016
8-Apr-1991,YEM91,92.5,92.58,92.5,92.5,YEM91 Comdty,14-Jun-1991,16-Mar-2016
9-Apr-1991,YEM91,92.47,92.52,92.47,92.44,YEM91 Comdty,14-Jun-1991,16-Mar-2016
10-Apr-1991,YEM91,92.44,92.5,92.44,92.41,YEM91 Comdty,14-Jun-1991,16-Mar-2016
11-Apr-1991,YEM91,92.38,92.43,92.38,92.38,YEM91 Comdty,14-Jun-1991,16-Mar-2016
12-Apr-1991,YEM91,92.44,92.46,92.44,92.39,YEM91 Comdty,14-Jun-1991,16-Mar-2016
15-Apr-1991,YEM91,92.46,92.47,92.46,92.44,YEM91 Comdty,14-Jun-1991,16-Mar-2016
16-Apr-1991,YEM91,92.47,92.48,92.47,92.42,YEM91 Comdty,14-Jun-1991,16-Mar-2016
17-Apr-1991,YEM91,92.43,92.46,92.43,92.43,YEM91 Comdty,14-Jun-1991,16-Mar-2016
18-Apr-1991,YEM91,92.43,92.45,92.43,92.42,YEM91 Comdty,14-Jun-1991,16-Mar-2016
19-Apr-1991,YEM91,92.34,92.41,92.34,92.32,YEM91 Comdty,14-Jun-1991,16-Mar-2016
22-Apr-1991,YEM91,92.3,92.31,92.3,92.26,YEM91 Comdty,14-Jun-1991,16-Mar-2016
23-Apr-1991,YEM91,92.32,92.32,92.32,92.29,YEM91 Comdty,14-Jun-1991,16-Mar-2016
24-Apr-1991,YEM91,92.28,92.35,92.28,92.27,YEM91 Comdty,14-Jun-1991,16-Mar-2016
25-Apr-1991,YEM91,92.28,92.28,92.28,92.25,YEM91 Comdty,14-Jun-1991,16-Mar-2016
26-Apr-1991,YEM91,92.28,92.31,92.28,92.27,YEM91 Comdty,14-Jun-1991,16-Mar-2016
30-Apr-1991,YEM91,92.27,92.3,92.27,92.26,YEM91 Comdty,14-Jun-1991,16-Mar-2016
1-May-1991,YEM91,92.39,92.4,92.39,92.34,YEM91 Comdty,14-Jun-1991,16-Mar-2016
2-May-1991,YEM91,92.37,92.4,92.37,92.36,YEM91 Comdty,14-Jun-1991,16-Mar-2016
7-May-1991,YEM91,92.32,92.37,92.32,92.32,YEM91 Comdty,14-Jun-1991,16-Mar-2016
8-May-1991,YEM91,92.32,92.33,92.32,92.3,YEM91 Comdty,14-Jun-1991,16-Mar-2016
9-May-1991,YEM91,92.36,92.37,92.36,92.29,YEM91 Comdty,14-Jun-1991,16-Mar-2016
10-May-1991,YEM91,92.41,92.42,92.41,92.36,YEM91 Comdty,14-Jun-1991,16-Mar-2016
13-May-1991,YEM91,92.43,92.45,92.43,92.4,YEM91 Comdty,14-Jun-1991,16-Mar-2016
14-May-1991,YEM91,92.42,92.46,92.42,92.4,YEM91 Comdty,14-Jun-1991,16-Mar-2016
15-May-1991,YEM91,92.41,92.42,92.41,92.39,YEM91 Comdty,14-Jun-1991,16-Mar-2016
16-May-1991,YEM91,92.41,92.42,92.41,92.4,YEM91 Comdty,14-Jun-1991,16-Mar-2016
17-May-1991,YEM91,92.41,92.43,92.41,92.41,YEM91 Comdty,14-Jun-1991,16-Mar-2016
20-May-1991,YEM91,92.41,92.42,92.41,92.4,YEM91 Comdty,14-Jun-1991,16-Mar-2016
21-May-1991,YEM91,92.39,92.41,92.39,92.39,YEM91 Comdty,14-Jun-1991,16-Mar-2016
22-May-1991,YEM91,92.37,92.4,92.37,92.35,YEM91 Comdty,14-Jun-1991,16-Mar-2016
23-May-1991,YEM91,92.36,92.37,92.36,92.34,YEM91 Comdty,14-Jun-1991,16-Mar-2016
24-May-1991,YEM91,92.34,92.36,92.34,92.33,YEM91 Comdty,14-Jun-1991,16-Mar-2016
27-May-1991,YEM91,92.36,92.36,92.36,92.33,YEM91 Comdty,14-Jun-1991,16-Mar-2016
28-May-1991,YEM91,92.38,92.39,92.38,92.35,YEM91 Comdty,14-Jun-1991,16-Mar-2016
29-May-1991,YEM91,92.37,92.38,92.37,92.36,YEM91 Comdty,14-Jun-1991,16-Mar-2016
30-May-1991,YEM91,92.4,92.4,92.4,92.36,YEM91 Comdty,14-Jun-1991,16-Mar-2016
31-May-1991,YEM91,92.44,92.44,92.44,92.39,YEM91 Comdty,14-Jun-1991,16-Mar-2016
3-Jun-1991,YEM91,92.38,92.43,92.38,92.38,YEM91 Comdty,14-Jun-1991,16-Mar-2016
4-Jun-1991,YEM91,92.38,92.4,92.38,92.36,YEM91 Comdty,14-Jun-1991,16-Mar-2016
5-Jun-1991,YEM91,92.37,92.38,92.37,92.36,YEM91 Comdty,14-Jun-1991,16-Mar-2016
6-Jun-1991,YEM91,92.38,92.38,92.38,92.36,YEM91 Comdty,14-Jun-1991,16-Mar-2016
7-Jun-1991,YEM91,92.36,92.38,92.36,92.35,YEM91 Comdty,14-Jun-1991,16-Mar-2016
10-Jun-1991,YEM91,92.31,92.34,92.31,92.31,YEM91 Comdty,14-Jun-1991,16-Mar-2016
11-Jun-1991,YEM91,92.25,92.29,92.25,92.25,YEM91 Comdty,14-Jun-1991,16-Mar-2016
12-Jun-1991,YEM91,92.2,92.25,92.2,92.19,YEM91 Comdty,14-Jun-1991,16-Mar-2016
