,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,FUT_ROLL_DT,SETTLE_DT
2003-09-26,YEZ03,99.885,99.885,99.885,99.88,YEZ03 Comdty,2003-06-17,2016-03-16
2003-09-29,YEZ03,99.885,99.89,99.885,99.885,YEZ03 Comdty,2003-06-17,2016-03-16
2003-09-30,YEZ03,99.89,99.895,99.89,99.885,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-01,YEZ03,99.9,99.9,99.9,99.89,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-02,YEZ03,99.9,99.9,99.9,99.895,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-03,YEZ03,99.9,99.905,99.9,99.9,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-06,YEZ03,99.9,99.905,99.9,99.9,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-07,YEZ03,99.905,99.905,99.905,99.9,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-08,YEZ03,99.905,99.905,99.905,99.9,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-09,YEZ03,99.905,99.905,99.905,99.9,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-10,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-14,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-15,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-16,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-17,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-20,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-21,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-22,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-23,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-24,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-27,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-28,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-29,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-30,YEZ03,99.91,99.91,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-10-31,YEZ03,99.91,99.915,99.91,99.905,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-04,YEZ03,99.91,99.915,99.91,99.91,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-05,YEZ03,99.915,99.915,99.915,99.915,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-06,YEZ03,99.915,99.915,99.915,99.915,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-07,YEZ03,99.915,99.915,99.915,99.915,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-10,YEZ03,99.915,99.915,99.915,99.915,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-11,YEZ03,99.915,99.92,99.915,99.915,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-12,YEZ03,99.915,99.915,99.915,99.915,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-13,YEZ03,99.915,99.915,99.915,99.91,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-14,YEZ03,99.92,99.92,99.92,99.91,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-17,YEZ03,99.92,99.92,99.92,99.92,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-18,YEZ03,99.92,99.92,99.92,99.92,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-19,YEZ03,99.92,99.92,99.92,99.915,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-26,YEZ03,99.92,99.92,99.92,99.915,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-27,YEZ03,99.92,99.92,99.92,99.915,YEZ03 Comdty,2003-06-17,2016-03-16
2003-11-28,YEZ03,99.92,99.92,99.92,99.92,YEZ03 Comdty,2003-06-17,2016-03-16
2003-12-01,YEZ03,99.92,99.92,99.92,99.92,YEZ03 Comdty,2003-06-17,2016-03-16
2003-12-02,YEZ03,99.925,99.925,99.925,99.925,YEZ03 Comdty,2003-06-17,2016-03-16
2003-12-03,YEZ03,99.925,99.925,99.925,99.925,YEZ03 Comdty,2003-06-17,2016-03-16
2003-12-04,YEZ03,99.925,99.925,99.925,99.92,YEZ03 Comdty,2003-06-17,2016-03-16
2003-12-05,YEZ03,99.925,99.925,99.925,99.925,YEZ03 Comdty,2003-06-17,2016-03-16
2003-12-11,YEZ03,99.925,99.925,99.925,99.92,YEZ03 Comdty,2003-06-17,2016-03-16
2003-12-12,YEZ03,99.925,99.925,99.925,99.92,YEZ03 Comdty,2003-06-17,2016-03-16
2003-12-15,YEZ03,99.92,99.92,99.92,99.92,YEZ03 Comdty,2003-06-17,2016-03-16
2003-12-16,YEH04,99.9,99.9,99.9,99.895,YEH04 Comdty,2003-07-23,2016-03-16
2003-12-17,YEH04,99.9,99.9,99.9,99.895,YEH04 Comdty,2003-07-23,2016-03-16
2003-12-18,YEH04,99.905,99.905,99.905,99.895,YEH04 Comdty,2003-07-23,2016-03-16
2003-12-19,YEH04,99.9,99.905,99.9,99.9,YEH04 Comdty,2003-07-23,2016-03-16
2003-12-22,YEH04,99.905,99.905,99.905,99.9,YEH04 Comdty,2003-07-23,2016-03-16
2003-12-24,YEH04,99.905,99.91,99.905,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2003-12-25,YEH04,99.905,99.905,99.905,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2003-12-26,YEH04,99.905,99.905,99.905,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2003-12-29,YEH04,99.91,99.91,99.91,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2003-12-30,YEH04,99.905,99.91,99.905,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-05,YEH04,99.905,99.91,99.905,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-06,YEH04,99.905,99.91,99.905,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-07,YEH04,99.905,99.91,99.905,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-08,YEH04,99.91,99.91,99.91,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-09,YEH04,99.91,99.915,99.91,99.905,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-13,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-14,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-15,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-16,YEH04,99.91,99.915,99.91,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-19,YEH04,99.915,99.915,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-20,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-21,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-22,YEH04,99.915,99.915,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-23,YEH04,99.915,99.92,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-26,YEH04,99.915,99.92,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-27,YEH04,99.915,99.915,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-28,YEH04,99.915,99.92,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-29,YEH04,99.915,99.915,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-01-30,YEH04,99.915,99.92,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-02,YEH04,99.915,99.92,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-03,YEH04,99.915,99.915,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-04,YEH04,99.91,99.915,99.91,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-05,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-06,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-09,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-10,YEH04,99.91,99.915,99.91,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-12,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-13,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-16,YEH04,99.91,99.915,99.91,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-17,YEH04,99.91,99.915,99.91,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-18,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-19,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-20,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-24,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-25,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-26,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-02-27,YEH04,99.915,99.915,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-01,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-02,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-03,YEH04,99.915,99.915,99.915,99.915,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-04,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-05,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-08,YEH04,99.91,99.91,99.91,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-09,YEH04,99.91,99.91,99.91,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-10,YEH04,99.915,99.915,99.915,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-11,YEH04,99.91,99.915,99.91,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-12,YEH04,99.91,99.91,99.91,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-15,YEH04,99.911,99.91,99.911,99.91,YEH04 Comdty,2003-07-23,2016-03-16
2004-03-16,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-17,YEM04,99.915,99.92,99.915,99.91,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-18,YEM04,99.915,99.915,99.915,99.91,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-19,YEM04,99.915,99.915,99.915,99.91,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-22,YEM04,99.915,99.915,99.915,99.91,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-23,YEM04,99.915,99.915,99.915,99.91,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-24,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-25,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-26,YEM04,99.91,99.915,99.91,99.91,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-29,YEM04,99.91,99.915,99.91,99.91,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-30,YEM04,99.915,99.915,99.915,99.91,YEM04 Comdty,2003-11-20,2016-03-16
2004-03-31,YEM04,99.92,99.925,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-01,YEM04,99.92,99.925,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-02,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-05,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-06,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-07,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-08,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-09,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-12,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-13,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-14,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-15,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-16,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-19,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-20,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-21,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-22,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-23,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-26,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-27,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-28,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-04-30,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-07,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-10,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-11,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-13,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-14,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-17,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-18,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-19,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-20,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-21,YEM04,99.92,99.92,99.92,99.915,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-24,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
2004-05-25,YEM04,99.92,99.92,99.92,99.92,YEM04 Comdty,2003-11-20,2016-03-16
